Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.609 0.000606862 0.0879526 2.79e-07 1.77129 0.0661348 1.32e-07 1.33e-07 0.000705518
0.61 0.000606862 0.0879526 3.19e-07 1.77533 0.0637786 1.89e-07 1.29e-07 0.00070466
0.611 0.000606862 0.0879526 3.15e-07 1.77672 0.0639121 1.3e-07 1.26e-07 0.000705741
0.612 0.000606862 0.0879526 3.3e-07 1.7773 0.063783 1.8e-07 1.3e-07 0.000702709
0.613 0.000606862 0.0879526 3.11e-07 1.77606 0.0640725 1.32e-07 1.24e-07 0.000703125
0.614 0.000606862 0.0879526 3.3e-07 1.7767 0.0637629 1.34e-07 1.24e-07 0.000705175
0.615 0.000606862 0.0879526 2.76e-07 1.7789 0.0664406 1.36e-07 1.36e-07 0.000705751
0.616 0.000606862 0.0879526 2.83e-07 1.77677 0.0662122 1.42e-07 1.22e-07 0.000705634
0.617 0.000606862 0.0879526 2.84e-07 1.77908 0.0638508 1.37e-07 1.21e-07 0.000705561
0.618 0.000606862 0.0879526 2.76e-07 1.79398 0.0639533 1.38e-07 1.25e-07 0.000704027
0.619 0.000606862 0.0879526 2.45e-07 1.78529 0.0647857 1.39e-07 1.45e-07 0.000704934
0.62 0.000606862 0.0879526 4.95e-07 1.81198 0.0670635 1.35e-07 1.3e-07 0.000704905
0.621 0.000606862 0.0879526 4.17e-07 1.79844 0.0690789 1.45e-07 1.83e-07 0.000704791
0.622 0.000606862 0.0879526 3.01e-07 1.78904 0.0690126 1.36e-07 1.3e-07 0.000705942
0.623 0.000606862 0.0879526 2.48e-07 1.78955 0.0653591 1.92e-07 1.27e-07 0.00070674
0.624 0.000606862 0.0879526 3.17e-07 1.79548 0.0642356 1.55e-07 1.28e-07 0.000704329
0.625 0.000606862 0.0879526 2.7e-07 1.79645 0.0690964 1.42e-07 1.28e-07 0.000704262
0.626 0.000606862 0.0879526 3.1e-07 1.79683 0.0693397 1.3e-07 1.29e-07 0.000708437
0.627 0.000606862 0.0879526 2.87e-07 1.7959 0.0642533 1.34e-07 1.3e-07 0.000708847
0.628 0.000606862 0.0879526 2.78e-07 1.79772 0.066821 1.41e-07 1.28e-07 0.000707359
0.629 0.000606862 0.0879526 2.84e-07 1.80162 0.0669601 1.36e-07 1.83e-07 0.000707706
0.63 0.000606862 0.0879526 2.61e-07 1.80594 0.0671461 1.34e-07 1.85e-07 0.000707728
0.631 0.000606862 0.0879526 2.7e-07 1.8051 0.067068 1.28e-07 1.27e-07 0.000706059
0.632 0.000606862 0.0879526 2.18e-07 1.80667 0.0669594 1.41e-07 1.46e-07 0.000706706
0.633 0.000606862 0.0879526 2.8e-07 1.80733 0.0670815 1.4e-07 1.34e-07 0.000711332
0.634 0.000606862 0.0879526 3.47e-07 1.80789 0.0669657 1.39e-07 1.47e-07 0.000706918
0.635 0.000606862 0.0879526 5.2e-07 1.80587 0.0670387 1.32e-07 1.28e-07 0.000708394
0.636 0.000606862 0.0879526 2.29e-07 1.80736 0.0671018 1.29e-07 1.25e-07 0.000707684
0.637 0.000606862 0.0879526 2.92e-07 1.82656 0.0669393 1.44e-07 1.29e-07 0.000708195
0.638 0.000606862 0.0879526 2.54e-07 1.83199 0.0645397 1.27e-07 1.83e-07 0.000708971
0.639 0.000606862 0.0879526 3.51e-07 1.8353 0.0654755 1.39e-07 1.25e-07 0.000708371
0.64 0.000606862 0.0879526 2.85e-07 1.83452 0.0646753 1.33e-07 1.24e-07 0.000709638
0.641 0.000606862 0.0879526 2.51e-07 1.83711 0.0646889 1.42e-07 1.79e-07 0.000708583
0.642 0.000606862 0.0879526 2.5e-07 1.83514 0.0645916 1.3e-07 1.25e-07 0.000708981
0.643 0.000606862 0.0879526 3.03e-07 1.83552 0.0646075 1.33e-07 1.3e-07 0.000707717
0.644 0.000606862 0.0879526 2.9e-07 1.83284 0.0646819 1.4e-07 1.26e-07 0.00071171
0.645 0.000606862 0.0879526 3.01e-07 1.83582 0.0649014 1.28e-07 1.3e-07 0.000712054
0.646 0.000606862 0.0879526 3.71e-07 1.83558 0.0645633 1.35e-07 1.74e-07 0.000711758
0.647 0.000606862 0.0879526 4.02e-07 1.82664 0.0646478 1.32e-07 1.3e-07 0.000710647
0.648 0.000606862 0.0879526 2.21e-07 1.84044 0.0647281 1.38e-07 1.82e-07 0.000711046
0.649 0.000606862 0.0879526 2.55e-07 1.83933 0.0646973 1.25e-07 1.74e-07 0.000712236
0.65 0.000606862 0.0879526 2.79e-07 1.84181 0.0647391 1.32e-07 1.2e-07 0.000711647
0.651 0.000606862 0.0879526 2.89e-07 1.84205 0.0646786 1.89e-07 1.16e-07 0.000714871
0.652 0.000606862 0.0879526 3.31e-07 1.84669 0.0672375 1.95e-07 1.28e-07 0.000710962
0.653 0.000606862 0.0879526 3.27e-07 1.84432 0.0648667 1.4e-07 1.39e-07 0.00071172
0.654 0.000606862 0.0879526 2.86e-07 1.8479 0.0648615 1.83e-07 1.23e-07 0.000711284
0.655 0.000606862 0.0879526 3.28e-07 1.84756 0.0648574 1.33e-07 1.27e-07 0.000714147
0.656 0.000606862 0.0879526 3.47e-07 1.84827 0.0648999 1.41e-07 1.25e-07 0.000713004
0.657 0.000606862 0.0879526 3.26e-07 1.84789 0.0672736 1.34e-07 1.41e-07 0.000713802
0.658 0.000606862 0.0879526 3.18e-07 1.84914 0.0697558 1.35e-07 1.25e-07 0.000713624
0.659 0.000606862 0.0879526 3.08e-07 1.84945 0.0649155 1.4e-07 1.23e-07 0.000711222
0.66 0.000606862 0.0879526 2.53e-07 1.85463 0.0648831 1.31e-07 1.24e-07 0.00071335
0.661 0.000606862 0.0879526 3.23e-07 1.85437 0.0674163 1.3e-07 1.77e-07 0.000715375
0.662 0.000606862 0.0879526 2.81e-07 1.85632 0.0673716 1.36e-07 1.25e-07 0.000716556
0.663 0.000606862 0.0879526 2.94e-07 1.85521 0.0674129 1.45e-07 1.28e-07 0.000714645
0.664 0.000606862 0.0879526 3.24e-07 1.85902 0.0696389 1.31e-07 1.25e-07 0.000716977
0.665 0.000606862 0.0879526 3.57e-07 1.8547 0.0697832 1.29e-07 1.45e-07 0.000716994
0.666 0.000606862 0.0879526 2.42e-07 1.85928 0.0672555 1.32e-07 1.28e-07 0.000716719
0.667 0.000606862 0.0879526 3.57e-07 1.85703 0.0648826 1.4e-07 1.22e-07 0.000719645
0.668 0.000606862 0.0879526 3.2e-07 1.85887 0.0648085 1.84e-07 1.28e-07 0.000715852
0.669 0.000606862 0.0879526 2.92e-07 1.87618 0.0653169 1.26e-07 1.79e-07 0.0007145
0.67 0.000606862 0.0879526 3.53e-07 1.88319 0.0656097 1.39e-07 1.26e-07 0.000714066
0.671 0.000606862 0.0879526 2.67e-07 1.87485 0.0653306 1.29e-07 1.25e-07 0.000717776
0.672 0.000606862 0.0879526 2.45e-07 1.87743 0.065344 1.29e-07 1.21e-07 0.000717631
0.673 0.000606862 0.0879526 3.85e-07 1.88234 0.0665171 1.94e-07 1.26e-07 0.000718222
0.674 0.000606862 0.0879526 2.58e-07 1.8823 0.0654395 1.34e-07 1.9e-07 0.000716044
0.675 0.000606862 0.0879526 3.5e-07 1.87599 0.0652399 1.39e-07 1.33e-07 0.000717488
0.676 0.000606862 0.0879526 2.97e-07 1.87693 0.0653374 1.29e-07 1.38e-07 0.000716322
0.677 0.000606862 0.0879526 3.45e-07 1.87484 0.0652182 1.31e-07 1.24e-07 0.000720834
0.678 0.000606862 0.0879526 2.7e-07 1.87501 0.0653419 1.48e-07 1.23e-07 0.000718435
0.679 0.000606862 0.0879526 4.27e-07 1.88312 0.0657893 1.33e-07 1.46e-07 0.00071753
0.68 0.000606862 0.0879526 3.29e-07 1.88696 0.06568 1.29e-07 1.23e-07 0.000717654
0.681 0.000606862 0.0879526 3.18e-07 1.88915 0.065743 1.39e-07 1.28e-07 0.000718901
0.682 0.000606862 0.0879526 3.38e-07 1.88892 0.0656426 1.88e-07 1.32e-07 0.000717147
0.683 0.000606862 0.0879526 2.96e-07 1.88885 0.0682314 1.31e-07 1.41e-07 0.000718112
0.684 0.000606862 0.0879526 2.62e-07 1.88857 0.0655815 1.37e-07 1.78e-07 0.000719314
0.685 0.000606862 0.0879526 3.28e-07 1.88585 0.068047 1.44e-07 1.83e-07 0.000716652
0.686 0.000606862 0.0879526 3.4e-07 1.89146 0.0681706 1.37e-07 1.28e-07 0.000720045
0.687 0.000606862 0.0879526 2.66e-07 1.89412 0.0705719 1.32e-07 1.23e-07 0.000720252
0.688 0.000606862 0.0879526 2.74e-07 1.89051 0.0656559 1.33e-07 1.31e-07 0.000720951
0.689 0.000606862 0.0879526 2.7e-07 1.89259 0.0658279 1.34e-07 1.32e-07 0.000736333
0.69 0.000606862 0.0879526 3.12e-07 1.89453 0.0657256 1.27e-07 1.28e-07 0.000717605
0.691 0.000606862 0.0879526 4.4e-07 1.89839 0.0656878 1.32e-07 1.3e-07 0.000721249
0.692 0.000606862 0.0879526 2.85e-07 1.90989 0.0661162 1.92e-07 1.38e-07 0.000720235
0.693 0.000606862 0.0879526 3.47e-07 1.93221 0.0662841 1.31e-07 1.31e-07 0.00072055
0.694 0.000606862 0.0879526 5.97e-07 1.91647 0.0686504 1.29e-07 1.3e-07 0.000719832
0.695 0.000606862 0.0879526 2.95e-07 1.91495 0.0663498 1.36e-07 1.8e-07 0.000719883
0.696 0.000606862 0.0879526 3.15e-07 1.91691 0.0662797 1.37e-07 1.34e-07 0.0007201
0.697 0.000606862 0.0879526 7.36e-07 1.91299 0.0686198 1.3e-07 1.28e-07 0.000719098
0.698 0.000606862 0.0879526 2.89e-07 1.91586 0.0686091 1.32e-07 1.25e-07 0.000720907
0.699 0.000606862 0.0879526 2.69e-07 1.91747 0.071055 1.33e-07 1.42e-07 0.000722076
0.7 0.000606862 0.0879526 3.23e-07 1.91734 0.0686814 1.39e-07 1.77e-07 0.000720351
0.701 0.000606862 0.0879526 3.15e-07 1.91785 0.0662179 1.34e-07 1.28e-07 0.000722626
0.702 0.000606862 0.0879526 4.22e-07 1.91812 0.0661873 1.3e-07 1.48e-07 0.000721634
0.703 0.000606862 0.0879526 3.13e-07 1.92604 0.066558 2.01e-07 1.37e-07 0.000722394
0.704 0.000606862 0.0879526 3.4e-07 1.92639 0.0667962 1.26e-07 1.27e-07 0.00072055
0.705 0.000606862 0.0879526 3.25e-07 1.92636 0.0665236 1.29e-07 1.28e-07 0.000721851
0.706 0.000606862 0.0879526 3.13e-07 1.92648 0.0666555 1.27e-07 1.26e-07 0.000721956
0.707 0.000606862 0.0879526 4.49e-07 1.92407 0.0664675 1.38e-07 1.48e-07 0.000721294
0.708 0.000606862 0.0879526 3.78e-07 1.92641 0.0664909 1.36e-07 1.26e-07 0.000722029
0.709 0.000606862 0.0879526 2.85e-07 1.93086 0.0666569 1.98e-07 1.33e-07 0.000721244
0.71 0.000606862 0.0879526 3.01e-07 1.93086 0.0666648 1.41e-07 1.32e-07 0.00072225
0.711 0.000606862 0.0879526 2.7e-07 1.92978 0.0666181 1.98e-07 1.3e-07 0.000721463
0.712 0.000606862 0.0879526 2.69e-07 1.93396 0.0666968 1.35e-07 1.28e-07 0.000723667
0.713 0.000606862 0.0879526 3.3e-07 1.93022 0.0666319 1.27e-07 1.27e-07 0.000721995
0.714 0.000606862 0.0879526 2.81e-07 1.94315 0.0667007 1.48e-07 1.83e-07 0.000722722
0.715 0.000606862 0.0879526 3.65e-07 1.93682 0.0691251 1.29e-07 1.22e-07 0.000722136
0.716 0.000606862 0.0879526 2.72e-07 1.94495 0.0672981 1.87e-07 1.25e-07 0.000755187
0.717 0.000606862 0.0879526 2.18e-07 1.97162 0.0691241 1.85e-07 1.3e-07 0.000723167
0.718 0.000606862 0.0879526 2.26e-07 1.93257 0.0714584 1.34e-07 1.31e-07 0.000730847
0.719 0.000606862 0.0879526 3.12e-07 1.93149 0.07149 1.27e-07 1.79e-07 0.000721124
0.72 0.000606862 0.0879526 3.06e-07 1.93863 0.0691075 1.93e-07 1.26e-07 0.000723501
0.721 0.000606862 0.0879526 2.76e-07 1.94087 0.0666781 1.9e-07 1.36e-07 0.000723707
0.722 0.000606862 0.0879526 3.65e-07 1.94147 0.0667281 1.25e-07 1.83e-07 0.000731195
0.723 0.000606862 0.0879526 1.548e-06 1.95345 0.0667504 1.3e-07 1.29e-07 0.000722149
0.724 0.000606862 0.0879526 4.17e-07 1.93777 0.0667149 1.42e-07 1.46e-07 0.000723815
0.725 0.000606862 0.0879526 3.14e-07 1.93735 0.066689 1.35e-07 1.71e-07 0.000723233
0.726 0.000606862 0.0879526 5.35e-07 1.94213 0.066888 1.35e-07 1.3e-07 0.00072427
0.727 0.000606862 0.0879526 2.69e-07 1.94581 0.0667035 1.3e-07 1.3e-07 0.000724189
0.728 0.000606862 0.0879526 2.91e-07 1.93798 0.0666883 1.43e-07 1.82e-07 0.000724889
0.729 0.000606862 0.0879526 5.41e-07 1.94401 0.06667 1.88e-07 1.34e-07 0.000725445
0.73 0.000606862 0.0879526 2.86e-07 1.95069 0.0668 1.28e-07 1.28e-07 0.000725126
0.731 0.000606862 0.0879526 3.33e-07 1.95809 0.0671742 1.31e-07 1.22e-07 0.000726379
0.732 0.000606862 0.0879526 2.29e-07 1.94911 0.0669349 1.88e-07 1.35e-07 0.000725136
0.733 0.000606862 0.0879526 3.59e-07 1.95256 0.0681145 1.4e-07 1.37e-07 0.000728419
0.734 0.000606862 0.0879526 4.08e-07 1.95202 0.0717212 1.28e-07 1.18e-07 0.000725536
0.735 0.000606862 0.0879526 3.18e-07 1.95249 0.0669991 1.32e-07 1.23e-07 0.000723953
0.736 0.000606862 0.0879526 2.97e-07 1.95004 0.0669124 1.49e-07 1.25e-07 0.000732315
0.737 0.000606862 0.0879526 2.35e-07 1.95398 0.0668471 1.89e-07 1.29e-07 0.000725755
0.738 0.000606862 0.0879526 2.47e-07 1.94962 0.0692888 1.4e-07 1.8e-07 0.000727577
0.739 0.000606862 0.0879526 3.49e-07 1.94736 0.0670846 1.86e-07 1.27e-07 0.000724407
0.74 0.000606862 0.0879526 2.41e-07 1.95979 0.0671703 1.92e-07 1.23e-07 0.000727107
0.741 0.000606862 0.0879526 3.19e-07 1.95723 0.0670269 1.34e-07 1.8e-07 0.000725462
0.742 0.000606862 0.0879526 3.11e-07 1.95534 0.0669861 1.43e-07 1.28e-07 0.000726285
0.743 0.000606862 0.0879526 3.19e-07 1.96354 0.0669335 1.32e-07 1.86e-07 0.0007247
0.744 0.000606862 0.0879526 2.48e-07 1.96323 0.0670876 1.82e-07 1.37e-07 0.000727299
0.745 0.000606862 0.0879526 3.19e-07 1.97195 0.067079 1.3e-07 1.49e-07 0.000728275
0.746 0.000606862 0.0879526 2.85e-07 1.9708 0.0673333 1.31e-07 1.45e-07 0.000726833
0.747 0.000606862 0.0879526 2.67e-07 1.98725 0.0674202 1.29e-07 1.23e-07 0.000726081
0.748 0.000606862 0.0879526 4.52e-07 1.97807 0.0672322 1.29e-07 1.48e-07 0.000729628
0.749 0.000606862 0.0879526 3.15e-07 1.97796 0.0672025 1.39e-07 1.28e-07 0.000728346
0.75 0.000606862 0.0879526 2.86e-07 1.98224 0.0671698 1.29e-07 1.8e-07 0.000726756
0.751 0.000606862 0.0879526 3.02e-07 1.98716 0.0674114 1.4e-07 1.25e-07 0.000726683
0.752 0.000606862 0.0879526 3.35e-07 1.98451 0.067369 1.34e-07 1.82e-07 0.00072783
0.753 0.000606862 0.0879526 3.45e-07 1.98522 0.0674106 1.34e-07 1.43e-07 0.000728477
0.754 0.000606862 0.0879526 3.43e-07 1.98719 0.0674038 1.39e-07 1.18e-07 0.000726289
0.755 0.000606862 0.0879526 2.25e-07 1.98387 0.0673827 1.26e-07 1.31e-07 0.00072838
0.756 0.000606862 0.0879526 3.09e-07 1.98495 0.0672204 1.31e-07 1.3e-07 0.000731203
0.757 0.000606862 0.0879526 3.23e-07 1.98431 0.0674046 1.35e-07 1.77e-07 0.000727391
0.758 0.000606862 0.0879526 7.1e-07 1.98141 0.0675262 1.35e-07 1.33e-07 0.000727197
0.759 0.000606862 0.0879526 3.27e-07 1.98447 0.0672808 1.39e-07 1.23e-07 0.000728935
0.76 0.000606862 0.0879526 4.16e-07 1.9858 0.0674069 1.27e-07 1.32e-07 0.000729292
0.761 0.000606862 0.0879526 3.29e-07 1.98839 0.0675675 1.31e-07 1.48e-07 0.000728627
0.762 0.000606862 0.0879526 3.31e-07 1.98509 0.067413 1.41e-07 1.25e-07 0.000728332
0.763 0.000606862 0.0879526 3.07e-07 1.98063 0.06747 1.3e-07 1.27e-07 0.000729523
0.764 0.000606862 0.0879526 2.71e-07 1.98509 0.0674562 1.28e-07 1.25e-07 0.000727589
0.765 0.000606862 0.0879526 3.13e-07 1.98464 0.0673936 1.26e-07 1.24e-07 0.000727283
0.766 0.000606862 0.0879526 2.46e-07 1.98715 0.0673102 1.44e-07 1.36e-07 0.000729854
0.767 0.000606862 0.0879526 3.05e-07 1.98844 0.0674465 1.41e-07 1.22e-07 0.000728013
0.768 0.000606862 0.0879526 2.75e-07 1.98428 0.0673585 1.37e-07 1.43e-07 0.000725938
0.769 0.000606862 0.0879526 3.01e-07 1.98376 0.0672543 1.25e-07 1.29e-07 0.000729401
0.77 0.000606862 0.0879526 2.54e-07 1.98838 0.0673325 1.41e-07 1.71e-07 0.000729496
0.771 0.000606862 0.0879526 2.65e-07 1.98921 0.0700575 1.82e-07 1.42e-07 0.000730603
0.772 0.000606862 0.0879526 3.73e-07 1.98769 0.0673987 1.34e-07 1.28e-07 0.00072981
0.773 0.000606862 0.0879526 2.44e-07 2.00176 0.0675337 1.8e-07 1.35e-07 0.000728039
0.774 0.000606862 0.0879526 3.52e-07 1.998 0.0675387 1.32e-07 1.23e-07 0.000729279
0.775 0.000606862 0.0879526 2.8e-07 2.00224 0.0675913 1.36e-07 1.24e-07 0.000729446
0.776 0.000606862 0.0879526 4.42e-07 1.99474 0.0676952 1.32e-07 1.49e-07 0.000728439
0.777 0.000606862 0.0879526 2.48e-07 1.99768 0.0678513 1.3e-07 1.26e-07 0.000728487
0.778 0.000606862 0.0879526 4.23e-07 1.99958 0.0676543 1.33e-07 1.25e-07 0.000730043
0.779 0.000606862 0.0879526 3.06e-07 1.99546 0.0676024 1.35e-07 1.26e-07 0.000730188
0.78 0.000606862 0.0879526 2.8e-07 2.00957 0.0679023 1.25e-07 1.37e-07 0.000729439
0.781 0.000606862 0.0879526 3.15e-07 2.00859 0.0679586 1.27e-07 1.2e-07 0.00072912
0.782 0.000606862 0.0879526 2.74e-07 2.0086 0.0680218 1.4e-07 1.24e-07 0.000730028
0.783 0.000606862 0.0879526 2.68e-07 2.00764 0.0677925 1.39e-07 1.25e-07 0.000729547
0.784 0.000606862 0.0879526 2.3e-07 2.00788 0.0677972 1.32e-07 1.36e-07 0.000729169
0.785 0.000606862 0.0879526 2.68e-07 2.00704 0.0679521 1.32e-07 1.25e-07 0.000731632
0.786 0.000606862 0.0879526 2.76e-07 2.0088 0.068022 1.3e-07 1.78e-07 0.000732231
0.787 0.000606862 0.0879526 2.84e-07 2.01146 0.0683872 1.3e-07 1.29e-07 0.000731589
0.788 0.000606862 0.0879526 2.62e-07 2.0075 0.0679052 1.34e-07 1.77e-07 0.000732573
0.789 0.000606862 0.0879526 3.01e-07 2.00517 0.0679398 1.31e-07 1.23e-07 0.000728902
0.79 0.000606862 0.0879526 3.75e-07 1.99128 0.0681652 1.44e-07 1.35e-07 0.000731661
0.791 0.000606862 0.0879526 2.68e-07 1.99806 0.0680652 1.48e-07 1.26e-07 0.000731516
0.792 0.000606862 0.0879526 3.59e-07 2.01084 0.0680551 1.41e-07 1.29e-07 0.0007298
0.793 0.000606862 0.0879526 5.42e-07 2.01162 0.0681374 1.28e-07 1.28e-07 0.000729097
0.794 0.000606862 0.0879526 2.3e-07 2.01346 0.068052 1.39e-07 1.42e-07 0.000729507
0.795 0.000606862 0.0879526 3.34e-07 2.02217 0.0685466 1.39e-07 1.32e-07 0.000731474
0.796 0.000606862 0.0879526 3.04e-07 2.02101 0.0709764 1.26e-07 1.82e-07 0.000731773
0.797 0.000606862 0.0879526 4.17e-07 2.01837 0.0685182 1.25e-07 1.28e-07 0.000730435
0.798 0.000606862 0.0879526 2.23e-07 2.02432 0.0685773 1.36e-07 1.23e-07 0.000730498
0.799 0.000606862 0.0879526 2.44e-07 2.02829 0.0685553 1.3e-07 1.31e-07 0.000727646
0.8 0.000606862 0.0879526 2.43e-07 2.02854 0.0685928 1.84e-07 1.33e-07 0.000729581
0.801 0.000606862 0.0879526 3.41e-07 2.02844 0.0714547 1.48e-07 1.22e-07 0.000731342
0.802 0.000606862 0.0879526 2.2e-07 2.02674 0.07364 1.4e-07 1.22e-07 0.000730583
0.803 0.000606862 0.0879526 3.45e-07 2.02917 0.0736954 1.48e-07 1.19e-07 0.000729256
0.804 0.000606862 0.0879526 3.01e-07 2.02844 0.0684958 1.33e-07 1.37e-07 0.000730142
0.805 0.000606862 0.0879526 3.35e-07 2.03171 0.068685 1.36e-07 1.25e-07 0.000731724
0.806 0.000606862 0.0879526 3.54e-07 2.03339 0.0688183 1.47e-07 1.27e-07 0.000729253
0.807 0.000606862 0.0879526 3.7e-07 2.02916 0.0684661 1.39e-07 1.42e-07 0.000727351
0.808 0.000606862 0.0879526 2.44e-07 2.02893 0.0684518 1.39e-07 1.26e-07 0.000728862
0.809 0.000606862 0.0879526 3.32e-07 2.02543 0.0685182 1.32e-07 1.19e-07 0.000731985
0.81 0.000606862 0.0879526 3.24e-07 2.02523 0.0713419 1.31e-07 1.8e-07 0.000731362
0.811 0.000606862 0.0879526 3.4e-07 2.02613 0.0739913 1.46e-07 1.27e-07 0.000729128
0.812 0.000606862 0.0879526 2.35e-07 2.02628 0.0790858 1.25e-07 1.78e-07 0.000731452
0.813 0.000606862 0.0879526 3.07e-07 2.02471 0.0838186 1.33e-07 1.3e-07 0.000730634
0.814 0.000606862 0.0879526 3.38e-07 2.0277 0.0888936 1.37e-07 1.27e-07 0.000732909
0.815 0.000606862 0.0879526 2.94e-07 2.02949 0.0891485 1.36e-07 1.39e-07 0.000730995
0.816 0.000606862 0.0879526 3.32e-07 2.01835 0.0887664 1.3e-07 1.28e-07 0.000734327
0.817 0.000606862 0.0879526 3.67e-07 2.02532 0.088803 1.38e-07 1.27e-07 0.000731402
0.818 0.000606862 0.0879526 2.31e-07 2.02765 0.0914094 1.44e-07 1.29e-07 0.000770071
0.819 0.000606862 0.0879526 3.1e-07 2.0363 0.104451 1.31e-07 1.3e-07 0.000734627
0.82 0.000606862 0.0879526 3.22e-07 2.04191 0.109423 1.33e-07 1.29e-07 0.00073205
0.821 0.000606862 0.0879526 3.3e-07 2.02762 0.114232 1.31e-07 1.31e-07 0.000733393
0.822 0.000606862 0.0879526 2.63e-07 2.04138 0.116832 1.36e-07 1.24e-07 0.000733744
0.823 0.000606862 0.0879526 4.49e-07 2.0432 0.121981 1.93e-07 1.34e-07 0.000733736
0.824 0.000606862 0.0879526 2.96e-07 2.04094 0.131635 1.4e-07 1.21e-07 0.000735424
0.825 0.000606862 0.0879526 3.53e-07 2.04481 0.134048 1.26e-07 1.25e-07 0.000731559
0.826 0.000606862 0.0879526 3.84e-07 2.02687 0.143328 1.28e-07 1.28e-07 0.000734619
0.827 0.000606862 0.0879526 3.16e-07 2.03171 0.146336 1.39e-07 1.25e-07 0.000736138
0.828 0.000606862 0.0879526 3.09e-07 2.04351 0.158559 1.32e-07 1.27e-07 0.000736778
0.829 0.000606862 0.0879526 3e-07 2.04516 0.158614 1.41e-07 1.27e-07 0.000734873
0.83 0.000606862 0.0879526 3.15e-07 2.04453 0.166152 1.27e-07 1.24e-07 0.000734862
0.831 0.000606862 0.0879526 3.61e-07 2.0445 0.173416 1.32e-07 1.43e-07 0.00073421
0.832 0.000606862 0.0879526 2.72e-07 2.05397 0.183148 1.38e-07 1.3e-07 0.000733849
0.833 0.000606862 0.0879526 3.46e-07 2.04986 0.188199 1.91e-07 1.2e-07 0.000740506
0.834 0.000606862 0.0879526 3.64e-07 2.04905 0.202667 1.32e-07 1.29e-07 0.000732232
0.835 0.000606862 0.0879526 3.96e-07 2.04814 0.212546 1.41e-07 1.24e-07 0.000735336
0.836 0.000606862 0.0879526 2.79e-07 2.05182 0.215557 1.38e-07 1.27e-07 0.000735749
0.837 0.000606862 0.0879526 4e-07 2.06051 0.23269 1.32e-07 1.78e-07 0.000735532
0.838 0.000606862 0.0879526 3.96e-07 2.05691 0.237235 1.45e-07 1.2e-07 0.000735208
0.839 0.000606862 0.0879526 3.39e-07 2.05598 0.242282 1.37e-07 1.22e-07 0.000733541
0.84 0.000606862 0.0879526 2.72e-07 2.05865 0.254832 1.38e-07 1.24e-07 0.000779281
0.841 0.000606862 0.0879526 2.56e-07 2.05903 0.261814 1.3e-07 1.23e-07 0.000733781
0.842 0.000606862 0.0879526 2.87e-07 2.05915 0.266289 1.4e-07 1.24e-07 0.000737063
0.843 0.000606862 0.0879526 3.75e-07 2.05754 0.29363 1.48e-07 1.25e-07 0.000735308
0.844 0.000606862 0.0879526 3.82e-07 2.05882 0.310579 1.38e-07 1.29e-07 0.000733189
0.845 0.000606862 0.0879526 3.48e-07 2.06238 0.325618 1.41e-07 1.29e-07 0.000735699
0.846 0.000606862 0.0879526 3.87e-07 2.0645 0.328435 1.4e-07 1.41e-07 0.000736308
0.847 0.000606862 0.0879526 7.35e-07 2.06713 0.333154 1.42e-07 1.24e-07 0.000738229
0.848 0.000606862 0.0879526 2.92e-07 2.06897 0.348395 1.41e-07 1.26e-07 0.000737186
0.849 0.000606862 0.0879526 3.68e-07 2.07101 0.369817 1.35e-07 1.51e-07 0.000734381
0.85 0.000606862 0.0879526 3.28e-07 2.07107 0.377578 1.38e-07 1.24e-07 0.000737682
0.851 0.000606862 0.0879526 3.25e-07 2.07546 0.380083 1.48e-07 1.25e-07 0.000737361
0.852 0.000606862 0.0879526 2.57e-07 2.07164 0.387791 1.41e-07 1.2e-07 0.000736329
0.853 0.000606862 0.0879526 3.09e-07 2.07153 0.389931 1.4e-07 1.73e-07 0.000737668
0.854 0.000606862 0.0879526 2.7e-07 2.07096 0.402424 1.37e-07 1.33e-07 0.000736669
0.855 0.000606862 0.0879526 2.76e-07 2.08392 0.405268 1.39e-07 1.23e-07 0.00073694
0.856 0.000606862 0.0879526 4.33e-07 2.08569 0.412157 1.86e-07 1.28e-07 0.000737619
0.857 0.000606862 0.0879526 3.79e-07 2.08315 0.419513 1.36e-07 1.84e-07 0.000736444
0.858 0.000606862 0.0879526 4.71e-07 2.08548 0.422184 1.36e-07 1.26e-07 0.000736789
0.859 0.000606862 0.0879526 2.29e-07 2.09755 0.434408 1.37e-07 1.4e-07 0.000734894
0.86 0.000606862 0.0879526 3.18e-07 2.08515 0.444575 1.49e-07 1.26e-07 0.000735073
0.861 0.000606862 0.0879526 3.26e-07 2.08699 0.451694 1.41e-07 1.24e-07 0.000736585
0.862 0.000606862 0.0879526 4.38e-07 2.08713 0.465046 1.36e-07 1.24e-07 0.000738337
0.863 0.000606862 0.0879526 3.83e-07 2.08515 0.46787 1.39e-07 1.21e-07 0.000738446
0.864 0.000606862 0.0879526 3.5e-07 2.09233 0.484015 1.38e-07 1.37e-07 0.000736505
0.865 0.000606862 0.0879526 4.24e-07 2.09223 0.496008 1.35e-07 1.79e-07 0.000777158
0.866 0.000606862 0.0879526 5.02e-07 2.0923 0.501223 1.37e-07 1.26e-07 0.000731728
0.867 0.000606862 0.0879526 3.71e-07 2.10223 0.508348 1.38e-07 1.32e-07 0.00073501
