Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.601 0.000884272 0.0835427 2.72e-07 3.14065 0.111827 1.43e-07 1.24e-07 0.00100029
0.602 0.000884272 0.0835427 2.57e-07 3.16497 0.114478 1.3e-07 1.29e-07 0.000998897
0.603 0.000884272 0.0835427 2.83e-07 3.15205 0.110927 1.32e-07 1.34e-07 0.000997522
0.604 0.000884272 0.0835427 2.75e-07 3.14437 0.111136 1.29e-07 1.31e-07 0.000994991
0.605 0.000884272 0.0835427 3.2e-07 3.14648 0.111203 1.28e-07 1.79e-07 0.00103932
0.606 0.000884272 0.0835427 2.63e-07 3.16518 0.111538 1.35e-07 1.24e-07 0.00100015
0.607 0.000884272 0.0835427 5.26e-07 3.16872 0.111164 1.99e-07 1.31e-07 0.000998694
0.608 0.000884272 0.0835427 2.89e-07 3.16597 0.111546 1.3e-07 1.24e-07 0.000996757
0.609 0.000884272 0.0835427 2.64e-07 3.16642 0.111282 1.47e-07 1.18e-07 0.000997743
0.61 0.000884272 0.0835427 2.48e-07 3.173 0.111513 1.38e-07 1.24e-07 0.00100268
0.611 0.000884272 0.0835427 3.15e-07 3.17393 0.111479 1.23e-07 1.19e-07 0.000999154
0.612 0.000884272 0.0835427 2.56e-07 3.17041 0.111316 1.36e-07 1.39e-07 0.000997444
0.613 0.000884272 0.0835427 3.27e-07 3.15153 0.112117 1.34e-07 1.29e-07 0.000997868
0.614 0.000884272 0.0835427 2.75e-07 3.17064 0.111197 1.39e-07 1.81e-07 0.000997538
0.615 0.000884272 0.0835427 2.72e-07 3.16441 0.111923 1.3e-07 1.26e-07 0.000997451
0.616 0.000884272 0.0835427 2.24e-07 3.17422 0.111299 1.31e-07 1.22e-07 0.000998812
0.617 0.000884272 0.0835427 2.7e-07 3.17603 0.111646 1.35e-07 1.29e-07 0.000998897
0.618 0.000884272 0.0835427 2.73e-07 3.15846 0.111226 1.46e-07 1.46e-07 0.00100089
0.619 0.000884272 0.0835427 2.53e-07 3.22972 0.114389 1.49e-07 1.29e-07 0.0010175
0.62 0.000884272 0.0835427 2.93e-07 3.18948 0.111244 1.3e-07 1.34e-07 0.000996279
0.621 0.000884272 0.0835427 2.74e-07 3.17404 0.111934 1.98e-07 1.41e-07 0.000996137
0.622 0.000884272 0.0835427 2.39e-07 3.1753 0.110974 1.4e-07 1.3e-07 0.000999078
0.623 0.000884272 0.0835427 3.28e-07 3.16751 0.110895 1.34e-07 1.76e-07 0.000999485
0.624 0.000884272 0.0835427 3.45e-07 3.17572 0.111419 1.39e-07 1.3e-07 0.000998517
0.625 0.000884272 0.0835427 2.52e-07 3.18784 0.11165 1.84e-07 1.36e-07 0.000993935
0.626 0.000884272 0.0835427 3.04e-07 3.19232 0.11126 1.32e-07 1.3e-07 0.000998784
0.627 0.000884272 0.0835427 2.85e-07 3.18393 0.11169 1.95e-07 1.28e-07 0.00100067
0.628 0.000884272 0.0835427 2.22e-07 3.1865 0.11127 1.29e-07 1.45e-07 0.000998926
0.629 0.000884272 0.0835427 2.6e-07 3.19807 0.111358 1.37e-07 1.42e-07 0.000996486
0.63 0.000884272 0.0835427 2.99e-07 3.19304 0.111054 1.3e-07 1.26e-07 0.000996262
0.631 0.000884272 0.0835427 2.43e-07 3.24102 0.11308 1.25e-07 1.43e-07 0.000996706
0.632 0.000884272 0.0835427 2.79e-07 3.24336 0.113197 1.38e-07 1.29e-07 0.000997937
0.633 0.000884272 0.0835427 3.26e-07 3.24127 0.113225 1.3e-07 1.85e-07 0.00103528
0.634 0.000884272 0.0835427 3.41e-07 3.23987 0.113194 1.38e-07 1.24e-07 0.000994209
0.635 0.000884272 0.0835427 2.8e-07 3.24365 0.112937 1.29e-07 1.37e-07 0.000997925
0.636 0.000884272 0.0835427 2.55e-07 3.24389 0.113198 1.36e-07 1.31e-07 0.000995362
0.637 0.000884272 0.0835427 3.25e-07 3.24948 0.113514 1.28e-07 1.23e-07 0.000999765
0.638 0.000884272 0.0835427 3.89e-07 3.24549 0.113373 1.33e-07 1.45e-07 0.000997936
0.639 0.000884272 0.0835427 2.12e-07 3.25026 0.113344 1.33e-07 1.24e-07 0.000996946
0.64 0.000884272 0.0835427 2.89e-07 3.24832 0.113417 1.29e-07 1.23e-07 0.00103042
0.641 0.000884272 0.0835427 3.09e-07 3.24974 0.113456 1.28e-07 1.29e-07 0.000999872
0.642 0.000884272 0.0835427 3.45e-07 3.24797 0.113329 1.3e-07 1.26e-07 0.000996946
0.643 0.000884272 0.0835427 4.24e-07 3.2482 0.113283 1.3e-07 1.28e-07 0.00099818
0.644 0.000884272 0.0835427 3e-07 3.24849 0.113449 1.38e-07 1.73e-07 0.000998408
0.645 0.000884272 0.0835427 3.31e-07 3.24418 0.113429 1.88e-07 1.26e-07 0.000994088
0.646 0.000884272 0.0835427 3.04e-07 3.23872 0.113338 1.28e-07 1.87e-07 0.000995178
0.647 0.000884272 0.0835427 2.7e-07 3.25008 0.113543 1.35e-07 1.39e-07 0.00099453
0.648 0.000884272 0.0835427 2.83e-07 3.25315 0.113722 1.3e-07 1.82e-07 0.00099674
0.649 0.000884272 0.0835427 2.85e-07 3.25924 0.11344 1.4e-07 1.29e-07 0.000995527
0.65 0.000884272 0.0835427 2.73e-07 3.26107 0.113336 1.28e-07 1.78e-07 0.000996648
0.651 0.000884272 0.0835427 2.74e-07 3.25956 0.113558 1.38e-07 1.28e-07 0.000995168
0.652 0.000884272 0.0835427 3.58e-07 3.30734 0.115252 1.46e-07 1.27e-07 0.000996255
0.653 0.000884272 0.0835427 2.71e-07 3.30481 0.115167 1.41e-07 1.27e-07 0.000993826
0.654 0.000884272 0.0835427 8.09e-07 3.32149 0.121862 1.29e-07 1.3e-07 0.00100052
0.655 0.000884272 0.0835427 2.88e-07 3.3114 0.118709 1.26e-07 1.27e-07 0.000997229
0.656 0.000884272 0.0835427 2.56e-07 3.32209 0.118611 1.27e-07 1.22e-07 0.000997638
0.657 0.000884272 0.0835427 3.43e-07 3.31847 0.118655 1.4e-07 1.82e-07 0.000998253
0.658 0.000884272 0.0835427 3.23e-07 3.336 0.115451 1.39e-07 1.83e-07 0.000995934
0.659 0.000884272 0.0835427 2.69e-07 3.33841 0.115557 1.45e-07 1.41e-07 0.000996536
0.66 0.000884272 0.0835427 2.36e-07 3.33401 0.115663 1.46e-07 1.25e-07 0.000997595
0.661 0.000884272 0.0835427 2.9e-07 3.34524 0.122317 1.38e-07 1.28e-07 0.000997633
0.662 0.000884272 0.0835427 4.27e-07 3.33295 0.119022 1.36e-07 1.28e-07 0.000998582
0.663 0.000884272 0.0835427 2.1e-07 3.33448 0.1219 1.38e-07 1.23e-07 0.000997441
0.664 0.000884272 0.0835427 2.83e-07 3.33365 0.12198 2.05e-07 1.23e-07 0.000997986
0.665 0.000884272 0.0835427 3.82e-07 3.3364 0.125336 1.81e-07 1.34e-07 0.0010001
0.666 0.000884272 0.0835427 2.83e-07 3.34941 0.141862 1.38e-07 1.77e-07 0.000998963
0.667 0.000884272 0.0835427 3.06e-07 3.35012 0.128494 1.82e-07 1.31e-07 0.00099675
0.668 0.000884272 0.0835427 3.23e-07 3.33753 0.128551 1.39e-07 1.29e-07 0.000999708
0.669 0.000884272 0.0835427 2.25e-07 3.35647 0.136708 1.3e-07 1.32e-07 0.0010007
0.67 0.000884272 0.0835427 3.56e-07 3.40938 0.117791 1.43e-07 1.24e-07 0.000997326
0.671 0.000884272 0.0835427 2.83e-07 3.41467 0.117765 1.39e-07 1.27e-07 0.00099855
0.672 0.000884272 0.0835427 3.11e-07 3.41689 0.131135 1.38e-07 1.37e-07 0.000995068
0.673 0.000884272 0.0835427 2.68e-07 3.4348 0.13116 1.28e-07 1.78e-07 0.000998146
0.674 0.000884272 0.0835427 2.7e-07 3.44672 0.137804 1.46e-07 1.8e-07 0.000997583
0.675 0.000884272 0.0835427 2.78e-07 3.44139 0.137754 1.44e-07 1.28e-07 0.000998363
0.676 0.000884272 0.0835427 1.731e-06 3.46468 0.118562 1.36e-07 1.3e-07 0.00100147
0.677 0.000884272 0.0835427 2.66e-07 3.45315 0.118474 1.34e-07 1.75e-07 0.000998971
0.678 0.000884272 0.0835427 2.75e-07 3.47729 0.122998 1.36e-07 1.31e-07 0.000997261
0.679 0.000884272 0.0835427 2.55e-07 3.47847 0.132714 1.33e-07 1.26e-07 0.000998556
0.68 0.000884272 0.0835427 2.72e-07 3.48893 0.119652 1.29e-07 1.2e-07 0.000999277
0.681 0.000884272 0.0835427 2.57e-07 3.4842 0.136048 1.83e-07 1.33e-07 0.000999716
0.682 0.000884272 0.0835427 1.866e-06 3.50455 0.136098 1.36e-07 1.29e-07 0.000997563
0.683 0.000884272 0.0835427 2.72e-07 3.49712 0.119736 1.44e-07 1.22e-07 0.000998046
0.684 0.000884272 0.0835427 2.71e-07 3.49622 0.126219 1.33e-07 1.27e-07 0.00099624
0.685 0.000884272 0.0835427 3.34e-07 3.50665 0.126151 1.47e-07 1.84e-07 0.00100062
0.686 0.000884272 0.0835427 2.41e-07 3.50421 0.129603 1.42e-07 1.73e-07 0.000997497
0.687 0.000884272 0.0835427 3.06e-07 3.51441 0.143388 1.31e-07 1.28e-07 0.000999433
0.688 0.000884272 0.0835427 1.81e-06 3.53436 0.156556 1.35e-07 1.3e-07 0.000998287
0.689 0.000884272 0.0835427 3.01e-07 3.52199 0.166369 1.44e-07 1.22e-07 0.00100031
0.69 0.000884272 0.0835427 5.43e-07 3.52575 0.166154 1.36e-07 1.75e-07 0.00100004
0.691 0.000884272 0.0835427 5.74e-07 3.52534 0.189543 1.33e-07 1.29e-07 0.000998697
0.692 0.000884272 0.0835427 2.68e-07 3.54197 0.120164 1.35e-07 1.27e-07 0.000998735
0.693 0.000884272 0.0835427 2.77e-07 3.54468 0.123504 1.37e-07 1.29e-07 0.000996416
0.694 0.000884272 0.0835427 7.09e-07 3.54683 0.123073 1.48e-07 1.41e-07 0.00100262
0.695 0.000884272 0.0835427 3.1e-07 3.54882 0.124178 1.46e-07 1.3e-07 0.000996246
0.696 0.000884272 0.0835427 3.32e-07 3.54801 0.120421 1.28e-07 1.8e-07 0.000997975
0.697 0.000884272 0.0835427 2.6e-07 3.54702 0.12078 1.31e-07 1.3e-07 0.000993743
0.698 0.000884272 0.0835427 2.43e-07 3.54859 0.120421 1.45e-07 1.25e-07 0.000995882
0.699 0.000884272 0.0835427 3.26e-07 3.54694 0.120595 1.88e-07 1.38e-07 0.000995359
0.7 0.000884272 0.0835427 6.21e-07 3.55124 0.120358 1.44e-07 1.35e-07 0.000995898
0.701 0.000884272 0.0835427 2.15e-07 3.55951 0.120632 1.94e-07 1.23e-07 0.000997709
0.702 0.000884272 0.0835427 2.6e-07 3.56169 0.120684 1.25e-07 1.25e-07 0.000998571
0.703 0.000884272 0.0835427 3.51e-07 3.55983 0.120578 1.29e-07 1.36e-07 0.000997982
0.704 0.000884272 0.0835427 4.88e-07 3.56241 0.120607 1.43e-07 1.27e-07 0.000995854
0.705 0.000884272 0.0835427 3.02e-07 3.56175 0.120666 1.29e-07 1.28e-07 0.000995989
0.706 0.000884272 0.0835427 1.417e-06 3.57515 0.124081 1.31e-07 1.29e-07 0.000993973
0.707 0.000884272 0.0835427 3.55e-07 3.59177 0.12162 1.33e-07 1.29e-07 0.00099354
0.708 0.000884272 0.0835427 2.75e-07 3.59953 0.125489 1.28e-07 1.42e-07 0.000995508
0.709 0.000884272 0.0835427 8.68e-07 3.60174 0.122018 1.3e-07 1.83e-07 0.000994117
0.71 0.000884272 0.0835427 3.93e-07 3.6021 0.122028 1.29e-07 1.89e-07 0.000998335
0.711 0.000884272 0.0835427 2.77e-07 3.62283 0.1222 1.42e-07 1.81e-07 0.000991732
0.712 0.000884272 0.0835427 5.2e-07 3.60957 0.122119 1.43e-07 1.28e-07 0.000997354
0.713 0.000884272 0.0835427 2.49e-07 3.61043 0.122188 1.31e-07 1.84e-07 0.00106859
0.714 0.000884272 0.0835427 3.27e-07 3.6094 0.122549 1.46e-07 1.75e-07 0.00103651
0.715 0.000884272 0.0835427 2.49e-07 3.61757 0.122405 1.31e-07 1.35e-07 0.000995822
0.716 0.000884272 0.0835427 2.65e-07 3.61621 0.1222 1.38e-07 1.28e-07 0.000996754
0.717 0.000884272 0.0835427 2.66e-07 3.61897 0.122235 1.37e-07 1.3e-07 0.000996753
0.718 0.000884272 0.0835427 3.45e-07 3.61763 0.122204 1.29e-07 1.28e-07 0.000995721
0.719 0.000884272 0.0835427 2.79e-07 3.6223 0.122262 1.44e-07 1.29e-07 0.00099744
0.72 0.000884272 0.0835427 2.66e-07 3.62963 0.122105 1.36e-07 1.48e-07 0.000995337
0.721 0.000884272 0.0835427 3.3e-07 3.62894 0.121978 1.39e-07 1.26e-07 0.000993433
0.722 0.000884272 0.0835427 3.16e-07 3.62444 0.121998 1.29e-07 1.27e-07 0.000993837
0.723 0.000884272 0.0835427 2.59e-07 3.62548 0.12203 1.99e-07 1.32e-07 0.000993052
0.724 0.000884272 0.0835427 3.08e-07 3.62662 0.122033 1.28e-07 1.3e-07 0.000995902
0.725 0.000884272 0.0835427 5.81e-07 3.6241 0.122007 1.98e-07 1.36e-07 0.000995649
0.726 0.000884272 0.0835427 2.68e-07 3.64231 0.122497 1.86e-07 1.36e-07 0.000993803
0.727 0.000884272 0.0835427 3.31e-07 3.66221 0.122873 1.27e-07 1.9e-07 0.00102994
0.728 0.000884272 0.0835427 2.35e-07 3.6728 0.123273 1.86e-07 1.37e-07 0.000993275
0.729 0.000884272 0.0835427 2.48e-07 3.67135 0.123079 1.38e-07 1.29e-07 0.00099427
0.73 0.000884272 0.0835427 2.29e-07 3.67331 0.123093 1.44e-07 1.28e-07 0.000997963
0.731 0.000884272 0.0835427 8.68e-07 3.67333 0.122855 1.3e-07 1.29e-07 0.000994465
0.732 0.000884272 0.0835427 4.7e-07 3.6779 0.12282 1.28e-07 1.28e-07 0.000992019
0.733 0.000884272 0.0835427 3.02e-07 3.67269 0.123135 1.93e-07 1.26e-07 0.000993487
0.734 0.000884272 0.0835427 2.88e-07 3.67454 0.122857 1.28e-07 1.29e-07 0.000992743
0.735 0.000884272 0.0835427 7.23e-07 3.67789 0.122832 1.3e-07 1.28e-07 0.000992973
0.736 0.000884272 0.0835427 3.12e-07 3.67385 0.122684 1.29e-07 1.27e-07 0.000994147
0.737 0.000884272 0.0835427 2.31e-07 3.67425 0.123217 1.39e-07 1.3e-07 0.000994169
0.738 0.000884272 0.0835427 3.41e-07 3.67454 0.122656 1.31e-07 1.82e-07 0.000990791
0.739 0.000884272 0.0835427 2.24e-07 3.67537 0.122835 1.29e-07 1.24e-07 0.000991781
0.74 0.000884272 0.0835427 2.48e-07 3.67556 0.12247 1.45e-07 1.3e-07 0.000994588
0.741 0.000884272 0.0835427 2.87e-07 3.67642 0.12244 1.36e-07 1.27e-07 0.000994118
0.742 0.000884272 0.0835427 2.78e-07 3.6847 0.12284 1.84e-07 1.39e-07 0.000990767
0.743 0.000884272 0.0835427 2.91e-07 3.68711 0.123018 1.31e-07 1.49e-07 0.000991399
0.744 0.000884272 0.0835427 2.96e-07 3.68895 0.122929 1.4e-07 1.24e-07 0.00099147
0.745 0.000884272 0.0835427 2.77e-07 3.69042 0.122535 1.3e-07 1.35e-07 0.000993552
0.746 0.000884272 0.0835427 2.384e-06 3.72791 0.123141 1.38e-07 1.37e-07 0.000993223
0.747 0.000884272 0.0835427 2.7e-07 3.7043 0.123281 1.35e-07 1.28e-07 0.00099288
0.748 0.000884272 0.0835427 2.68e-07 3.7047 0.123036 1.31e-07 1.24e-07 0.000993267
0.749 0.000884272 0.0835427 2.51e-07 3.7166 0.123325 1.31e-07 1.28e-07 0.000994195
0.75 0.000884272 0.0835427 2.81e-07 3.71674 0.123426 1.36e-07 1.27e-07 0.000993406
0.751 0.000884272 0.0835427 2.44e-07 3.72333 0.123619 1.3e-07 1.29e-07 0.000994955
0.752 0.000884272 0.0835427 5.47e-07 3.7409 0.123891 1.37e-07 1.28e-07 0.000993535
0.753 0.000884272 0.0835427 1.254e-06 3.77648 0.124109 1.45e-07 1.29e-07 0.000992431
0.754 0.000884272 0.0835427 3.02e-07 3.74924 0.123994 1.3e-07 1.29e-07 0.00099482
0.755 0.000884272 0.0835427 5.21e-07 3.75211 0.124096 1.41e-07 1.34e-07 0.000992766
0.756 0.000884272 0.0835427 3e-07 3.75101 0.123806 1.41e-07 1.27e-07 0.000990152
0.757 0.000884272 0.0835427 2.78e-07 3.75572 0.124339 1.29e-07 1.26e-07 0.000994538
0.758 0.000884272 0.0835427 2.63e-07 3.75933 0.125519 2.05e-07 1.28e-07 0.000993625
0.759 0.000884272 0.0835427 2.124e-06 3.78145 0.123881 1.9e-07 1.29e-07 0.000994246
0.76 0.000884272 0.0835427 4.83e-07 3.75937 0.12383 1.35e-07 1.27e-07 0.000992052
0.761 0.000884272 0.0835427 2.94e-07 3.75762 0.124045 1.48e-07 1.29e-07 0.000994307
0.762 0.000884272 0.0835427 5.93e-07 3.76245 0.125382 1.34e-07 1.5e-07 0.00104536
0.763 0.000884272 0.0835427 2.47e-07 3.78023 0.123978 1.27e-07 1.29e-07 0.000990912
0.764 0.000884272 0.0835427 3.39e-07 3.76558 0.123933 1.34e-07 1.25e-07 0.000991538
0.765 0.000884272 0.0835427 5.34e-07 3.76309 0.12393 1.3e-07 1.34e-07 0.000990057
0.766 0.000884272 0.0835427 2.64e-07 3.76582 0.123966 1.33e-07 1.27e-07 0.000991018
0.767 0.000884272 0.0835427 3.07e-07 3.76617 0.124016 1.33e-07 1.24e-07 0.00099146
0.768 0.000884272 0.0835427 2.78e-07 3.77809 0.124202 1.27e-07 1.27e-07 0.000991297
0.769 0.000884272 0.0835427 2.83e-07 3.79466 0.124819 1.33e-07 1.29e-07 0.000989331
0.77 0.000884272 0.0835427 3.7e-07 3.79501 0.12479 1.27e-07 1.24e-07 0.000991158
0.771 0.000884272 0.0835427 5.92e-07 3.79316 0.124855 1.37e-07 1.29e-07 0.000991832
0.772 0.000884272 0.0835427 2.82e-07 3.80595 0.124885 1.34e-07 1.27e-07 0.000987637
0.773 0.000884272 0.0835427 3.1e-07 3.79512 0.124695 1.38e-07 1.27e-07 0.000990891
0.774 0.000884272 0.0835427 2.66e-07 3.8 0.124936 1.29e-07 1.27e-07 0.00099021
0.775 0.000884272 0.0835427 2.79e-07 3.8009 0.125013 1.33e-07 1.81e-07 0.000990842
0.776 0.000884272 0.0835427 2.77e-07 3.80328 0.124736 1.35e-07 1.26e-07 0.000991893
0.777 0.000884272 0.0835427 4.97e-07 3.80136 0.12492 1.38e-07 1.27e-07 0.000992482
0.778 0.000884272 0.0835427 2.71e-07 3.81154 0.126016 1.93e-07 1.3e-07 0.000994618
0.779 0.000884272 0.0835427 2.93e-07 3.81387 0.12516 1.27e-07 1.3e-07 0.000991063
0.78 0.000884272 0.0835427 3.1e-07 3.81873 0.125193 1.39e-07 1.27e-07 0.000990285
0.781 0.000884272 0.0835427 2.97e-07 3.81495 0.125139 1.89e-07 1.34e-07 0.000990812
0.782 0.000884272 0.0835427 2.68e-07 3.81302 0.125192 1.96e-07 1.35e-07 0.000991098
0.783 0.000884272 0.0835427 6.01e-07 3.8135 0.125392 1.34e-07 1.29e-07 0.00102745
0.784 0.000884272 0.0835427 2.65e-07 3.84235 0.126252 1.55e-07 1.28e-07 0.000991493
0.785 0.000884272 0.0835427 2.96e-07 3.84392 0.125958 1.42e-07 1.43e-07 0.000992378
0.786 0.000884272 0.0835427 2.94e-07 3.82505 0.128771 1.29e-07 1.31e-07 0.000995016
0.787 0.000884272 0.0835427 2.96e-07 3.82492 0.125474 1.84e-07 1.28e-07 0.000996034
0.788 0.000884272 0.0835427 2.69e-07 3.82561 0.125293 1.39e-07 1.82e-07 0.000993474
0.789 0.000884272 0.0835427 3.1e-07 3.83378 0.125161 1.86e-07 1.3e-07 0.000992609
0.79 0.000884272 0.0835427 2.89e-07 3.82174 0.12525 1.36e-07 1.86e-07 0.000992847
0.791 0.000884272 0.0835427 2.36e-07 3.82862 0.125402 1.29e-07 1.44e-07 0.00099483
0.792 0.000884272 0.0835427 3.64e-07 3.82893 0.125171 1.35e-07 1.3e-07 0.00098964
0.793 0.000884272 0.0835427 3.44e-07 3.84587 0.125408 1.84e-07 1.25e-07 0.000988412
0.794 0.000884272 0.0835427 2.66e-07 3.85041 0.125392 1.37e-07 1.2e-07 0.000993727
0.795 0.000884272 0.0835427 2.82e-07 3.84631 0.125794 1.28e-07 1.77e-07 0.000991582
0.796 0.000884272 0.0835427 3e-07 3.84513 0.125526 1.37e-07 1.8e-07 0.000990942
0.797 0.000884272 0.0835427 2.68e-07 3.84675 0.125461 1.91e-07 1.3e-07 0.000990216
0.798 0.000884272 0.0835427 2.78e-07 3.84691 0.125471 1.37e-07 1.19e-07 0.000992829
0.799 0.000884272 0.0835427 2.86e-07 3.84935 0.125611 1.35e-07 1.41e-07 0.000991214
0.8 0.000884272 0.0835427 2.71e-07 3.84848 0.125484 1.3e-07 1.35e-07 0.000993744
0.801 0.000884272 0.0835427 3.16e-07 3.84967 0.125487 1.41e-07 1.29e-07 0.000989367
0.802 0.000884272 0.0835427 2.58e-07 3.8514 0.125372 1.31e-07 1.34e-07 0.000993497
0.803 0.000884272 0.0835427 2.66e-07 3.85418 0.12576 1.3e-07 1.18e-07 0.000992912
0.804 0.000884272 0.0835427 3.17e-07 3.85654 0.125575 1.34e-07 1.24e-07 0.000992918
0.805 0.000884272 0.0835427 2.33e-07 3.85911 0.125519 1.31e-07 1.24e-07 0.000990357
0.806 0.000884272 0.0835427 2.62e-07 3.85783 0.125736 1.28e-07 1.24e-07 0.000992394
0.807 0.000884272 0.0835427 2.98e-07 3.86391 0.125693 1.3e-07 1.25e-07 0.000992802
0.808 0.000884272 0.0835427 3.44e-07 3.86938 0.125779 1.52e-07 1.43e-07 0.000991849
0.809 0.000884272 0.0835427 3e-07 3.86806 0.125794 1.37e-07 1.23e-07 0.000991525
0.81 0.000884272 0.0835427 3.32e-07 3.86496 0.125658 1.34e-07 1.24e-07 0.000990605
0.811 0.000884272 0.0835427 3.06e-07 3.87077 0.125757 1.37e-07 1.18e-07 0.000989157
0.812 0.000884272 0.0835427 4.33e-07 3.86822 0.125954 1.32e-07 1.26e-07 0.000991914
0.813 0.000884272 0.0835427 3.11e-07 3.88863 0.126299 1.34e-07 1.34e-07 0.000992789
0.814 0.000884272 0.0835427 2.74e-07 3.8909 0.126413 1.36e-07 1.78e-07 0.000993322
0.815 0.000884272 0.0835427 3e-07 3.88898 0.126321 1.23e-07 1.2e-07 0.000992554
0.816 0.000884272 0.0835427 3.34e-07 3.89105 0.126477 1.36e-07 1.29e-07 0.000995995
0.817 0.000884272 0.0835427 2.8e-07 3.891 0.126415 1.22e-07 1.44e-07 0.000990996
0.818 0.000884272 0.0835427 3.61e-07 3.88504 0.126449 1.39e-07 1.29e-07 0.000993068
0.819 0.000884272 0.0835427 2.2e-07 3.89043 0.127197 1.3e-07 1.25e-07 0.000994677
0.82 0.000884272 0.0835427 3.16e-07 3.90002 0.126629 1.31e-07 1.23e-07 0.000994669
0.821 0.000884272 0.0835427 3.27e-07 3.89913 0.126826 1.84e-07 1.32e-07 0.000991238
0.822 0.000884272 0.0835427 3.43e-07 3.91417 0.127115 1.36e-07 1.29e-07 0.000991848
0.823 0.000884272 0.0835427 3.72e-07 3.9105 0.127222 1.38e-07 1.76e-07 0.00099257
0.824 0.000884272 0.0835427 2.88e-07 3.91165 0.127449 1.4e-07 1.23e-07 0.000996174
0.825 0.000884272 0.0835427 3.33e-07 3.91914 0.127561 1.32e-07 1.43e-07 0.000991993
0.826 0.000884272 0.0835427 3.2e-07 3.91604 0.12719 1.42e-07 1.23e-07 0.000992592
0.827 0.000884272 0.0835427 3.12e-07 3.92321 0.126999 1.28e-07 1.26e-07 0.000991264
0.828 0.000884272 0.0835427 3.16e-07 3.91368 0.127193 1.88e-07 1.28e-07 0.000989785
0.829 0.000884272 0.0835427 2.83e-07 3.91627 0.127524 1.44e-07 1.32e-07 0.000989971
0.83 0.000884272 0.0835427 4.01e-07 3.93253 0.127499 1.32e-07 1.28e-07 0.000988772
0.831 0.000884272 0.0835427 3.78e-07 3.9295 0.127254 1.39e-07 1.27e-07 0.00098811
0.832 0.000884272 0.0835427 2.85e-07 3.93254 0.127401 1.34e-07 1.19e-07 0.00098833
0.833 0.000884272 0.0835427 2.74e-07 3.93277 0.127531 1.36e-07 1.25e-07 0.00099011
0.834 0.000884272 0.0835427 3.24e-07 3.9419 0.127612 1.9e-07 1.24e-07 0.000987424
0.835 0.000884272 0.0835427 3.1e-07 3.93931 0.127669 1.26e-07 1.24e-07 0.000985736
0.836 0.000884272 0.0835427 2.6e-07 3.94349 0.12764 1.3e-07 1.25e-07 0.000987308
0.837 0.000884272 0.0835427 2.92e-07 3.93818 0.127531 1.91e-07 1.26e-07 0.000985626
0.838 0.000884272 0.0835427 2.87e-07 3.9431 0.12762 1.4e-07 1.23e-07 0.000985775
0.839 0.000884272 0.0835427 2.39e-07 3.93915 0.127776 1.3e-07 1.79e-07 0.000987123
0.84 0.000884272 0.0835427 3.54e-07 3.93624 0.127411 1.3e-07 1.8e-07 0.000986432
0.841 0.000884272 0.0835427 2.82e-07 3.93401 0.127505 1.41e-07 1.25e-07 0.00098596
0.842 0.000884272 0.0835427 2.92e-07 3.94386 0.127436 1.81e-07 1.31e-07 0.000986351
0.843 0.000884272 0.0835427 2.68e-07 3.94144 0.127594 1.37e-07 1.3e-07 0.000985282
0.844 0.000884272 0.0835427 2.92e-07 3.95845 0.127905 1.26e-07 1.31e-07 0.00098691
0.845 0.000884272 0.0835427 5.66e-07 3.95834 0.12812 1.29e-07 1.25e-07 0.000986627
0.846 0.000884272 0.0835427 2.2e-07 3.9676 0.128014 1.37e-07 1.3e-07 0.00098476
0.847 0.000884272 0.0835427 3.04e-07 3.96865 0.131605 1.29e-07 1.26e-07 0.000985619
0.848 0.000884272 0.0835427 2.93e-07 3.96174 0.131256 1.24e-07 1.25e-07 0.000986591
0.849 0.000884272 0.0835427 3.4e-07 3.96349 0.135118 1.29e-07 1.29e-07 0.000984527
0.85 0.000884272 0.0835427 2.3e-07 3.96691 0.13149 1.28e-07 1.23e-07 0.000985363
0.851 0.000884272 0.0835427 2.44e-07 3.97379 0.131632 1.25e-07 1.25e-07 0.00101796
0.852 0.000884272 0.0835427 2.7e-07 3.97376 0.131724 1.38e-07 1.79e-07 0.000986462
0.853 0.000884272 0.0835427 2.97e-07 3.97611 0.131853 1.28e-07 1.37e-07 0.000984493
0.854 0.000884272 0.0835427 3.57e-07 3.97364 0.131682 1.28e-07 1.23e-07 0.000988613
0.855 0.000884272 0.0835427 3.04e-07 3.97547 0.135116 1.29e-07 1.28e-07 0.000988131
0.856 0.000884272 0.0835427 2.29e-07 3.98114 0.135648 1.83e-07 1.23e-07 0.000984959
0.857 0.000884272 0.0835427 3.3e-07 3.97477 0.138457 1.83e-07 1.32e-07 0.000985697
0.858 0.000884272 0.0835427 3.65e-07 3.987 0.139111 1.37e-07 1.3e-07 0.000989532
0.859 0.000884272 0.0835427 2.16e-07 3.99346 0.13894 1.91e-07 1.3e-07 0.000986126
0.86 0.000884272 0.0835427 2.72e-07 3.99618 0.139073 1.34e-07 1.85e-07 0.000985791
0.861 0.000884272 0.0835427 4e-07 3.99669 0.142604 1.3e-07 1.29e-07 0.000984562
0.862 0.000884272 0.0835427 3.16e-07 4.00565 0.142633 1.28e-07 1.28e-07 0.000987002
0.863 0.000884272 0.0835427 2.9e-07 4.01426 0.142766 1.43e-07 1.26e-07 0.000986454
