Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.611 0.00214238 0.0740391 4.5e-07 1.26035 0.0457241 1.41e-07 1.27e-07 0.000575373
0.612 0.00214238 0.0740391 3.7e-07 1.25946 0.0451648 1.29e-07 1.4e-07 0.000531766
0.613 0.00214238 0.0740391 2.78e-07 1.25988 0.0451737 1.25e-07 1.27e-07 0.000533454
0.614 0.00214238 0.0740391 2.77e-07 1.26354 0.0453991 1.34e-07 1.35e-07 0.000531178
0.615 0.00214238 0.0740391 2.98e-07 1.26192 0.0473274 1.36e-07 1.25e-07 0.000533068
0.616 0.00214238 0.0740391 3.12e-07 1.26175 0.0452058 1.25e-07 1.23e-07 0.000532792
0.617 0.00214238 0.0740391 3.23e-07 1.26647 0.0453019 1.29e-07 1.23e-07 0.000532105
0.618 0.00214238 0.0740391 2.44e-07 1.27676 0.0459838 1.32e-07 1.28e-07 0.00053262
0.619 0.00214238 0.0740391 2.61e-07 1.26449 0.0451495 1.32e-07 1.21e-07 0.000533099
0.62 0.00214238 0.0740391 3.12e-07 1.26587 0.045205 1.42e-07 1.29e-07 0.000531174
0.621 0.00214238 0.0740391 2.56e-07 1.26799 0.0455392 1.3e-07 1.29e-07 0.000531164
0.622 0.00214238 0.0740391 3.19e-07 1.26821 0.045421 1.83e-07 1.35e-07 0.000531679
0.623 0.00214238 0.0740391 3.11e-07 1.26762 0.0453583 1.86e-07 1.27e-07 0.000532589
0.624 0.00214238 0.0740391 2.99e-07 1.2683 0.0454075 1.24e-07 1.45e-07 0.000532355
0.625 0.00214238 0.0740391 3.23e-07 1.26952 0.045264 1.25e-07 1.25e-07 0.000533659
0.626 0.00214238 0.0740391 3.09e-07 1.2697 0.0454097 1.36e-07 1.33e-07 0.000566499
0.627 0.00214238 0.0740391 3.11e-07 1.27207 0.0453832 1.86e-07 1.44e-07 0.000532679
0.628 0.00214238 0.0740391 2.66e-07 1.26914 0.045396 1.25e-07 1.28e-07 0.000532352
0.629 0.00214238 0.0740391 3.35e-07 1.27022 0.0453818 1.3e-07 1.81e-07 0.000531823
0.63 0.00214238 0.0740391 3.5e-07 1.27378 0.0460633 1.81e-07 1.39e-07 0.000532879
0.631 0.00214238 0.0740391 6.05e-07 1.27184 0.0453994 1.32e-07 1.3e-07 0.000530435
0.632 0.00214238 0.0740391 3.49e-07 1.27509 0.0454086 1.77e-07 1.35e-07 0.000535004
0.633 0.00214238 0.0740391 2.83e-07 1.27575 0.0456046 1.38e-07 1.29e-07 0.000575229
0.634 0.00214238 0.0740391 3.47e-07 1.27517 0.0454333 1.28e-07 1.29e-07 0.000532176
0.635 0.00214238 0.0740391 2.76e-07 1.27586 0.0474915 1.3e-07 1.25e-07 0.000530426
0.636 0.00214238 0.0740391 3.6e-07 1.27826 0.0516615 1.4e-07 1.49e-07 0.000532343
0.637 0.00214238 0.0740391 3.11e-07 1.27626 0.0454105 1.29e-07 1.81e-07 0.000530378
0.638 0.00214238 0.0740391 4.33e-07 1.27977 0.0475303 1.3e-07 1.28e-07 0.00053307
0.639 0.00214238 0.0740391 5.24e-07 1.27653 0.045408 1.31e-07 1.3e-07 0.000531011
0.64 0.00214238 0.0740391 2.98e-07 1.28734 0.0481395 1.4e-07 1.31e-07 0.000532339
0.641 0.00214238 0.0740391 3.26e-07 1.28307 0.0457174 1.25e-07 1.25e-07 0.000533078
0.642 0.00214238 0.0740391 2.68e-07 1.28316 0.0458295 1.32e-07 1.29e-07 0.000531817
0.643 0.00214238 0.0740391 3.11e-07 1.28505 0.0459572 1.39e-07 1.29e-07 0.000530914
0.644 0.00214238 0.0740391 2.73e-07 1.28568 0.0457252 1.3e-07 1.4e-07 0.00053148
0.645 0.00214238 0.0740391 3.13e-07 1.28468 0.0456769 1.4e-07 1.35e-07 0.000530644
0.646 0.00214238 0.0740391 2.6e-07 1.28519 0.0458185 1.84e-07 1.48e-07 0.000530867
0.647 0.00214238 0.0740391 5.23e-07 1.28522 0.0457348 1.29e-07 1.84e-07 0.000531981
0.648 0.00214238 0.0740391 3.03e-07 1.2881 0.0458744 1.34e-07 1.32e-07 0.000532752
0.649 0.00214238 0.0740391 2.46e-07 1.28995 0.0458256 1.81e-07 1.37e-07 0.000531984
0.65 0.00214238 0.0740391 3.37e-07 1.28777 0.0477972 1.29e-07 1.27e-07 0.000531523
0.651 0.00214238 0.0740391 5.98e-07 1.28862 0.0458469 1.47e-07 1.29e-07 0.000614499
0.652 0.00214238 0.0740391 2.64e-07 1.30149 0.0463887 1.2e-07 1.35e-07 0.000531922
0.653 0.00214238 0.0740391 4.33e-07 1.30032 0.0463473 1.3e-07 1.29e-07 0.000533089
0.654 0.00214238 0.0740391 4.42e-07 1.30223 0.0470724 1.35e-07 1.4e-07 0.000577387
0.655 0.00214238 0.0740391 4.02e-07 1.30214 0.0462956 1.33e-07 1.27e-07 0.000531513
0.656 0.00214238 0.0740391 2.81e-07 1.30447 0.048543 1.44e-07 1.26e-07 0.000533417
0.657 0.00214238 0.0740391 2.84e-07 1.30857 0.0464046 1.29e-07 1.51e-07 0.000533484
0.658 0.00214238 0.0740391 2.8e-07 1.30809 0.0485113 1.85e-07 1.42e-07 0.000531704
0.659 0.00214238 0.0740391 3.08e-07 1.30728 0.0464355 1.34e-07 1.31e-07 0.000532512
0.66 0.00214238 0.0740391 2.89e-07 1.314 0.0485508 1.83e-07 1.32e-07 0.000531666
0.661 0.00214238 0.0740391 3.12e-07 1.31014 0.0464942 1.35e-07 1.27e-07 0.000531739
0.662 0.00214238 0.0740391 2.92e-07 1.31322 0.0464607 1.25e-07 1.49e-07 0.000529768
0.663 0.00214238 0.0740391 2.27e-07 1.31514 0.0465856 1.34e-07 1.3e-07 0.00053244
0.664 0.00214238 0.0740391 2.52e-07 1.31048 0.0464076 1.76e-07 1.33e-07 0.000531331
0.665 0.00214238 0.0740391 3.05e-07 1.31133 0.0464507 1.28e-07 1.32e-07 0.000530953
0.666 0.00214238 0.0740391 3.02e-07 1.31195 0.046415 1.32e-07 1.35e-07 0.000532229
0.667 0.00214238 0.0740391 3.21e-07 1.31305 0.0463048 1.27e-07 1.28e-07 0.000529906
0.668 0.00214238 0.0740391 3.04e-07 1.31181 0.0466418 1.25e-07 1.24e-07 0.000531051
0.669 0.00214238 0.0740391 3.48e-07 1.31907 0.0463446 1.31e-07 1.84e-07 0.000530932
0.67 0.00214238 0.0740391 3.11e-07 1.3126 0.0463332 1.25e-07 1.28e-07 0.000532363
0.671 0.00214238 0.0740391 2.87e-07 1.31204 0.0464589 1.34e-07 1.21e-07 0.000531084
0.672 0.00214238 0.0740391 2.94e-07 1.31466 0.0465872 1.27e-07 1.81e-07 0.000532849
0.673 0.00214238 0.0740391 3.22e-07 1.31756 0.0486646 1.25e-07 1.33e-07 0.000532126
0.674 0.00214238 0.0740391 3.17e-07 1.32054 0.0466337 1.24e-07 1.3e-07 0.000532708
0.675 0.00214238 0.0740391 2.17e-07 1.31593 0.0485327 1.25e-07 1.3e-07 0.000532033
0.676 0.00214238 0.0740391 3.53e-07 1.3147 0.0467182 1.37e-07 1.24e-07 0.00053406
0.677 0.00214238 0.0740391 2.9e-07 1.31767 0.0487282 1.25e-07 1.3e-07 0.000532948
0.678 0.00214238 0.0740391 2.88e-07 1.31778 0.0465882 1.31e-07 1.35e-07 0.000533044
0.679 0.00214238 0.0740391 3.16e-07 1.32053 0.0467123 1.37e-07 1.32e-07 0.000532276
0.68 0.00214238 0.0740391 2.95e-07 1.31833 0.0465689 1.24e-07 1.81e-07 0.000531097
0.681 0.00214238 0.0740391 3.17e-07 1.31792 0.0464926 1.25e-07 1.87e-07 0.000533807
0.682 0.00214238 0.0740391 2.79e-07 1.32439 0.0468088 1.2e-07 1.27e-07 0.00053256
0.683 0.00214238 0.0740391 3.21e-07 1.32472 0.0469598 1.2e-07 1.2e-07 0.000533922
0.684 0.00214238 0.0740391 2.79e-07 1.32409 0.0467249 1.66e-07 1.39e-07 0.000532519
0.685 0.00214238 0.0740391 3.33e-07 1.32503 0.0488365 1.2e-07 1.3e-07 0.000532463
0.686 0.00214238 0.0740391 3.99e-07 1.32662 0.0468071 1.24e-07 1.3e-07 0.000531981
0.687 0.00214238 0.0740391 3.61e-07 1.32928 0.046981 1.24e-07 1.69e-07 0.000533733
0.688 0.00214238 0.0740391 4.03e-07 1.32797 0.0467504 1.25e-07 1.26e-07 0.000532165
0.689 0.00214238 0.0740391 2.72e-07 1.32975 0.0468872 1.8e-07 1.31e-07 0.000533016
0.69 0.00214238 0.0740391 3.49e-07 1.33073 0.0489779 1.25e-07 1.84e-07 0.000533028
0.691 0.00214238 0.0740391 3.16e-07 1.33128 0.0468974 1.24e-07 1.39e-07 0.000532337
0.692 0.00214238 0.0740391 2.76e-07 1.32971 0.0488621 1.85e-07 1.47e-07 0.000532453
0.693 0.00214238 0.0740391 3.23e-07 1.33145 0.0468701 1.83e-07 1.31e-07 0.000531112
0.694 0.00214238 0.0740391 3.03e-07 1.32979 0.0468438 1.32e-07 1.29e-07 0.000533254
0.695 0.00214238 0.0740391 2.9e-07 1.33711 0.0469113 1.3e-07 1.3e-07 0.000533551
0.696 0.00214238 0.0740391 2.91e-07 1.3292 0.0468146 1.36e-07 1.24e-07 0.000532593
0.697 0.00214238 0.0740391 5.77e-07 1.33019 0.0467305 1.29e-07 1.47e-07 0.000533239
0.698 0.00214238 0.0740391 2.97e-07 1.33356 0.047003 1.25e-07 1.86e-07 0.000532307
0.699 0.00214238 0.0740391 3.05e-07 1.33258 0.0468227 1.32e-07 1.4e-07 0.000531774
0.7 0.00214238 0.0740391 2.83e-07 1.33095 0.0478215 1.2e-07 1.23e-07 0.000534317
0.701 0.00214238 0.0740391 3.34e-07 1.33029 0.0469133 1.23e-07 1.54e-07 0.00053026
0.702 0.00214238 0.0740391 2.93e-07 1.33541 0.0468049 1.25e-07 1.46e-07 0.00053441
0.703 0.00214238 0.0740391 3.42e-07 1.33694 0.047012 1.24e-07 1.34e-07 0.000530739
0.704 0.00214238 0.0740391 3.02e-07 1.33518 0.0471928 1.32e-07 1.44e-07 0.000531971
0.705 0.00214238 0.0740391 1.311e-06 1.35795 0.0476455 1.41e-07 1.3e-07 0.00053488
0.706 0.00214238 0.0740391 3.49e-07 1.3398 0.0469893 1.29e-07 1.23e-07 0.00053394
0.707 0.00214238 0.0740391 2.76e-07 1.33647 0.0469749 1.34e-07 1.39e-07 0.000531344
0.708 0.00214238 0.0740391 2.94e-07 1.34724 0.0475002 1.77e-07 1.34e-07 0.000532467
0.709 0.00214238 0.0740391 2.81e-07 1.33827 0.0477604 1.25e-07 1.31e-07 0.000532617
0.71 0.00214238 0.0740391 2.25e-07 1.33813 0.0489837 1.85e-07 1.38e-07 0.000533346
0.711 0.00214238 0.0740391 2.66e-07 1.33699 0.0469229 1.26e-07 1.31e-07 0.000531688
0.712 0.00214238 0.0740391 3.6e-07 1.33661 0.0468809 1.28e-07 1.77e-07 0.000533282
0.713 0.00214238 0.0740391 2.86e-07 1.33584 0.0490897 1.19e-07 1.28e-07 0.000532034
0.714 0.00214238 0.0740391 2.97e-07 1.34095 0.0512424 1.25e-07 1.25e-07 0.000531331
0.715 0.00214238 0.0740391 2.53e-07 1.33962 0.0494003 1.3e-07 1.47e-07 0.000531182
0.716 0.00214238 0.0740391 2.86e-07 1.34443 0.0470748 1.3e-07 1.24e-07 0.00053125
0.717 0.00214238 0.0740391 2.6e-07 1.34019 0.0468983 1.28e-07 1.26e-07 0.000532512
0.718 0.00214238 0.0740391 2.79e-07 1.34485 0.0479087 1.27e-07 1.28e-07 0.000543945
0.719 0.00214238 0.0740391 3.77e-07 1.34488 0.0470419 1.79e-07 1.26e-07 0.000532202
0.72 0.00214238 0.0740391 2.67e-07 1.34179 0.0471334 1.78e-07 1.18e-07 0.000532231
0.721 0.00214238 0.0740391 2.9e-07 1.35155 0.0470991 1.3e-07 1.27e-07 0.000531855
0.722 0.00214238 0.0740391 3.51e-07 1.34218 0.0469874 1.86e-07 1.35e-07 0.000532009
0.723 0.00214238 0.0740391 2.72e-07 1.34756 0.0473175 1.4e-07 1.3e-07 0.000533022
0.724 0.00214238 0.0740391 3.34e-07 1.34387 0.0470433 1.42e-07 1.28e-07 0.000531904
0.725 0.00214238 0.0740391 2.85e-07 1.34451 0.0470468 1.38e-07 1.29e-07 0.000534516
0.726 0.00214238 0.0740391 2.33e-07 1.34432 0.0470519 1.87e-07 1.34e-07 0.00053204
0.727 0.00214238 0.0740391 2.6e-07 1.34383 0.0470937 1.29e-07 1.48e-07 0.000531257
0.728 0.00214238 0.0740391 4.58e-07 1.34437 0.0517819 1.3e-07 1.28e-07 0.000534895
0.729 0.00214238 0.0740391 3.13e-07 1.35035 0.0470591 1.32e-07 1.26e-07 0.000530699
0.73 0.00214238 0.0740391 2.94e-07 1.35159 0.0471155 1.31e-07 1.82e-07 0.000533962
0.731 0.00214238 0.0740391 3.22e-07 1.35422 0.0491632 1.37e-07 1.31e-07 0.000532498
0.732 0.00214238 0.0740391 2.62e-07 1.35516 0.0470014 1.43e-07 1.3e-07 0.000532545
0.733 0.00214238 0.0740391 2.94e-07 1.35501 0.0497396 1.31e-07 1.83e-07 0.000532222
0.734 0.00214238 0.0740391 3.03e-07 1.35148 0.051237 1.52e-07 1.28e-07 0.000533619
0.735 0.00214238 0.0740391 2.72e-07 1.3518 0.049122 1.38e-07 1.34e-07 0.000531469
0.736 0.00214238 0.0740391 2.98e-07 1.35521 0.0492054 1.4e-07 1.3e-07 0.000530775
0.737 0.00214238 0.0740391 6.44e-07 1.35199 0.049157 1.25e-07 1.3e-07 0.000533917
0.738 0.00214238 0.0740391 3.08e-07 1.35569 0.0515107 1.25e-07 1.28e-07 0.000532067
0.739 0.00214238 0.0740391 2.72e-07 1.35423 0.0515198 1.4e-07 1.29e-07 0.000533404
0.74 0.00214238 0.0740391 2.98e-07 1.35867 0.0511664 1.23e-07 1.27e-07 0.000533768
0.741 0.00214238 0.0740391 3.25e-07 1.36287 0.0511605 1.26e-07 1.42e-07 0.000534366
0.742 0.00214238 0.0740391 3.14e-07 1.36039 0.0511515 1.33e-07 1.7e-07 0.000533525
0.743 0.00214238 0.0740391 3.46e-07 1.36038 0.0513475 1.38e-07 1.3e-07 0.000532904
0.744 0.00214238 0.0740391 3.18e-07 1.36188 0.0511607 1.3e-07 1.72e-07 0.000535268
0.745 0.00214238 0.0740391 3.02e-07 1.36231 0.0512928 1.32e-07 1.28e-07 0.000532915
0.746 0.00214238 0.0740391 3.14e-07 1.365 0.0512477 1.87e-07 1.44e-07 0.000532525
0.747 0.00214238 0.0740391 3.04e-07 1.36276 0.049169 1.25e-07 1.55e-07 0.000533699
0.748 0.00214238 0.0740391 2.98e-07 1.36246 0.0471792 1.25e-07 1.3e-07 0.000531839
0.749 0.00214238 0.0740391 2.81e-07 1.37204 0.0472213 1.81e-07 1.4e-07 0.000531061
0.75 0.00214238 0.0740391 2.77e-07 1.36979 0.047356 1.3e-07 1.81e-07 0.000533158
0.751 0.00214238 0.0740391 2.69e-07 1.36912 0.0472203 1.28e-07 1.3e-07 0.000532563
0.752 0.00214238 0.0740391 2.99e-07 1.36642 0.0493668 1.42e-07 1.34e-07 0.000533505
0.753 0.00214238 0.0740391 2.49e-07 1.37045 0.0512725 1.3e-07 1.39e-07 0.000533083
0.754 0.00214238 0.0740391 5.12e-07 1.36722 0.0512373 1.48e-07 1.29e-07 0.000532522
0.755 0.00214238 0.0740391 3.17e-07 1.36793 0.0513112 1.35e-07 1.29e-07 0.000533979
0.756 0.00214238 0.0740391 2.96e-07 1.36961 0.0533013 1.34e-07 1.22e-07 0.000535004
0.757 0.00214238 0.0740391 2.91e-07 1.36958 0.0536219 1.29e-07 1.72e-07 0.000535116
0.758 0.00214238 0.0740391 7.36e-07 1.36924 0.0533317 1.42e-07 1.28e-07 0.000532524
0.759 0.00214238 0.0740391 3.03e-07 1.37223 0.0472103 1.3e-07 1.36e-07 0.000532447
0.76 0.00214238 0.0740391 2.73e-07 1.37574 0.0492816 1.41e-07 1.29e-07 0.000533061
0.761 0.00214238 0.0740391 2.75e-07 1.37132 0.0513938 1.49e-07 1.28e-07 0.000533909
0.762 0.00214238 0.0740391 2.61e-07 1.37097 0.0515072 1.37e-07 1.72e-07 0.000534425
0.763 0.00214238 0.0740391 2.6e-07 1.37379 0.0493131 1.25e-07 1.3e-07 0.000532933
0.764 0.00214238 0.0740391 3.6e-07 1.37549 0.0473282 1.47e-07 1.3e-07 0.000530134
0.765 0.00214238 0.0740391 1.398e-06 1.38425 0.0472398 1.93e-07 1.27e-07 0.000532772
0.766 0.00214238 0.0740391 3.12e-07 1.37543 0.0512203 1.32e-07 1.43e-07 0.000531188
0.767 0.00214238 0.0740391 3.02e-07 1.38335 0.0471301 1.29e-07 1.85e-07 0.000531265
0.768 0.00214238 0.0740391 2.84e-07 1.37921 0.0472471 1.41e-07 1.39e-07 0.000531212
0.769 0.00214238 0.0740391 2.6e-07 1.38158 0.0473308 1.79e-07 1.48e-07 0.000532492
0.77 0.00214238 0.0740391 2.96e-07 1.37951 0.0473165 1.25e-07 1.3e-07 0.000532982
0.771 0.00214238 0.0740391 2.63e-07 1.38015 0.0478705 1.29e-07 1.45e-07 0.000533022
0.772 0.00214238 0.0740391 2.85e-07 1.38249 0.0472141 1.86e-07 1.39e-07 0.000531868
0.773 0.00214238 0.0740391 3.21e-07 1.38321 0.0472812 1.31e-07 1.42e-07 0.000532808
0.774 0.00214238 0.0740391 2.57e-07 1.38577 0.0472393 1.29e-07 1.28e-07 0.000531866
0.775 0.00214238 0.0740391 3.34e-07 1.38998 0.0472194 1.52e-07 1.27e-07 0.000533439
0.776 0.00214238 0.0740391 2.78e-07 1.38842 0.0471786 1.29e-07 1.82e-07 0.000532894
0.777 0.00214238 0.0740391 2.48e-07 1.39131 0.047272 1.79e-07 1.36e-07 0.000532568
0.778 0.00214238 0.0740391 3e-07 1.40114 0.0475106 1.39e-07 1.28e-07 0.000532869
0.779 0.00214238 0.0740391 3.04e-07 1.41041 0.0478889 1.3e-07 1.23e-07 0.000532622
0.78 0.00214238 0.0740391 6.2e-07 1.40214 0.0482715 1.3e-07 1.26e-07 0.000540755
0.781 0.00214238 0.0740391 3.71e-07 1.40678 0.0476439 1.82e-07 1.36e-07 0.000536119
0.782 0.00214238 0.0740391 2.84e-07 1.40597 0.0498056 1.83e-07 1.41e-07 0.000533765
0.783 0.00214238 0.0740391 2.84e-07 1.41001 0.0478418 1.4e-07 1.43e-07 0.000531748
0.784 0.00214238 0.0740391 2.92e-07 1.41142 0.0475829 1.31e-07 1.77e-07 0.000531658
0.785 0.00214238 0.0740391 2.7e-07 1.4124 0.0476817 1.82e-07 1.42e-07 0.000533071
0.786 0.00214238 0.0740391 3.15e-07 1.41015 0.0477198 1.3e-07 1.23e-07 0.000532648
0.787 0.00214238 0.0740391 2.82e-07 1.41553 0.0476871 1.3e-07 1.29e-07 0.000534763
0.788 0.00214238 0.0740391 3.18e-07 1.413 0.047813 1.34e-07 1.28e-07 0.0005338
0.789 0.00214238 0.0740391 3.36e-07 1.41612 0.0477303 1.32e-07 1.28e-07 0.000534126
0.79 0.00214238 0.0740391 3.05e-07 1.41397 0.0477275 1.43e-07 1.28e-07 0.000533657
0.791 0.00214238 0.0740391 2.7e-07 1.41363 0.0478447 1.83e-07 1.3e-07 0.000532782
0.792 0.00214238 0.0740391 3.58e-07 1.41272 0.0476453 1.9e-07 1.3e-07 0.000532643
0.793 0.00214238 0.0740391 2.57e-07 1.42428 0.0488584 1.43e-07 1.3e-07 0.000546896
0.794 0.00214238 0.0740391 2.87e-07 1.41595 0.0477334 1.41e-07 1.28e-07 0.000539508
0.795 0.00214238 0.0740391 3.35e-07 1.41465 0.0475402 1.3e-07 1.31e-07 0.00053267
0.796 0.00214238 0.0740391 2.72e-07 1.43663 0.0497663 1.33e-07 1.45e-07 0.000532488
0.797 0.00214238 0.0740391 2.87e-07 1.42855 0.0482785 1.38e-07 1.34e-07 0.000530872
0.798 0.00214238 0.0740391 3.9e-07 1.44212 0.0480293 1.48e-07 1.27e-07 0.00053404
0.799 0.00214238 0.0740391 3.11e-07 1.42854 0.0478701 1.44e-07 1.28e-07 0.000532486
0.8 0.00214238 0.0740391 3.17e-07 1.43103 0.0524267 1.24e-07 1.31e-07 0.000535163
0.801 0.00214238 0.0740391 2.91e-07 1.42956 0.0500198 1.27e-07 1.29e-07 0.000533528
0.802 0.00214238 0.0740391 3.19e-07 1.42883 0.0501668 1.86e-07 1.37e-07 0.000533594
0.803 0.00214238 0.0740391 2.99e-07 1.43249 0.0480737 1.3e-07 1.29e-07 0.000534399
0.804 0.00214238 0.0740391 2.73e-07 1.43122 0.0480178 1.35e-07 1.28e-07 0.00053459
0.805 0.00214238 0.0740391 2.65e-07 1.42963 0.0479545 1.36e-07 1.28e-07 0.00053368
0.806 0.00214238 0.0740391 3.33e-07 1.42789 0.0483125 1.32e-07 1.39e-07 0.00053321
0.807 0.00214238 0.0740391 2.35e-07 1.42941 0.0500987 1.28e-07 1.29e-07 0.000535876
0.808 0.00214238 0.0740391 2.28e-07 1.42937 0.048125 1.32e-07 1.28e-07 0.000534758
0.809 0.00214238 0.0740391 2.64e-07 1.43116 0.0481143 1.32e-07 1.27e-07 0.000531069
0.81 0.00214238 0.0740391 2.8e-07 1.43219 0.0481119 1.29e-07 1.27e-07 0.000532841
0.811 0.00214238 0.0740391 3.12e-07 1.43085 0.0480391 1.24e-07 1.26e-07 0.000534257
0.812 0.00214238 0.0740391 2.73e-07 1.43181 0.0481614 1.3e-07 1.29e-07 0.00053468
0.813 0.00214238 0.0740391 5.77e-07 1.43509 0.0479996 1.37e-07 1.43e-07 0.00053472
0.814 0.00214238 0.0740391 2.81e-07 1.43329 0.0482141 1.4e-07 1.36e-07 0.000534192
0.815 0.00214238 0.0740391 2.54e-07 1.43377 0.0481256 1.26e-07 1.28e-07 0.000533631
0.816 0.00214238 0.0740391 2.96e-07 1.43381 0.0481754 1.36e-07 1.29e-07 0.00053343
0.817 0.00214238 0.0740391 3.14e-07 1.43641 0.0480778 1.26e-07 1.21e-07 0.000531483
0.818 0.00214238 0.0740391 3e-07 1.4345 0.0482599 1.25e-07 1.28e-07 0.000534006
0.819 0.00214238 0.0740391 3.2e-07 1.43799 0.0479912 1.25e-07 1.28e-07 0.000533269
0.82 0.00214238 0.0740391 2.54e-07 1.43743 0.0485196 1.27e-07 1.26e-07 0.000534632
0.821 0.00214238 0.0740391 3.09e-07 1.43717 0.0481796 1.92e-07 1.29e-07 0.000533631
0.822 0.00214238 0.0740391 2.86e-07 1.43807 0.0484671 1.34e-07 1.27e-07 0.000577511
0.823 0.00214238 0.0740391 3.04e-07 1.43935 0.0481438 1.27e-07 1.48e-07 0.000532412
0.824 0.00214238 0.0740391 3.01e-07 1.43712 0.0487064 1.38e-07 1.27e-07 0.000535803
0.825 0.00214238 0.0740391 2.22e-07 1.43692 0.0481576 1.44e-07 1.27e-07 0.000533705
0.826 0.00214238 0.0740391 2.91e-07 1.43794 0.0480672 1.31e-07 1.44e-07 0.000533096
0.827 0.00214238 0.0740391 2.43e-07 1.43589 0.0480458 1.24e-07 1.29e-07 0.000532928
0.828 0.00214238 0.0740391 3.52e-07 1.43643 0.0479411 1.29e-07 1.28e-07 0.000532826
0.829 0.00214238 0.0740391 2.95e-07 1.43609 0.0481164 1.3e-07 1.49e-07 0.000533467
0.83 0.00214238 0.0740391 2.79e-07 1.44236 0.0481541 1.28e-07 1.28e-07 0.000534698
0.831 0.00214238 0.0740391 8.07e-07 1.45338 0.0481049 1.32e-07 1.28e-07 0.000536206
0.832 0.00214238 0.0740391 2.95e-07 1.44085 0.0481797 1.54e-07 1.23e-07 0.000533037
0.833 0.00214238 0.0740391 2.64e-07 1.44084 0.048127 1.29e-07 1.22e-07 0.000533315
0.834 0.00214238 0.0740391 3.05e-07 1.44199 0.0480502 1.39e-07 1.3e-07 0.000530745
0.835 0.00214238 0.0740391 3.07e-07 1.43986 0.0481939 1.28e-07 1.29e-07 0.000532568
0.836 0.00214238 0.0740391 2.87e-07 1.44041 0.0479573 1.8e-07 1.27e-07 0.000532198
0.837 0.00214238 0.0740391 2.58e-07 1.44164 0.0521783 1.28e-07 1.28e-07 0.000534257
0.838 0.00214238 0.0740391 2.64e-07 1.43854 0.0480488 1.46e-07 1.27e-07 0.000533103
0.839 0.00214238 0.0740391 2.94e-07 1.4403 0.0479691 1.41e-07 1.24e-07 0.000532314
0.84 0.00214238 0.0740391 2.86e-07 1.4418 0.0481569 1.87e-07 1.37e-07 0.000535792
0.841 0.00214238 0.0740391 2.41e-07 1.44454 0.0502619 1.32e-07 1.3e-07 0.000533182
0.842 0.00214238 0.0740391 2.81e-07 1.44502 0.0501338 1.29e-07 1.28e-07 0.000532653
0.843 0.00214238 0.0740391 3.11e-07 1.44439 0.0501801 1.9e-07 1.42e-07 0.00053274
0.844 0.00214238 0.0740391 3.11e-07 1.44162 0.0503006 1.41e-07 1.35e-07 0.0005329
0.845 0.00214238 0.0740391 2.97e-07 1.44508 0.0502888 1.32e-07 1.41e-07 0.000533089
0.846 0.00214238 0.0740391 2.97e-07 1.44452 0.0501169 1.29e-07 1.27e-07 0.000530377
0.847 0.00214238 0.0740391 2.85e-07 1.44951 0.050214 1.43e-07 1.29e-07 0.0005333
0.848 0.00214238 0.0740391 2.7e-07 1.45075 0.0502754 1.4e-07 1.25e-07 0.000532908
0.849 0.00214238 0.0740391 2.44e-07 1.45253 0.050223 1.22e-07 1.29e-07 0.000534975
0.85 0.00214238 0.0740391 2.69e-07 1.45074 0.0501126 1.86e-07 1.48e-07 0.000533526
0.851 0.00214238 0.0740391 2.66e-07 1.45389 0.0502815 1.39e-07 1.44e-07 0.000533755
0.852 0.00214238 0.0740391 3.26e-07 1.44705 0.0500229 1.87e-07 1.36e-07 0.000533028
0.853 0.00214238 0.0740391 3.62e-07 1.45182 0.0500707 1.87e-07 1.36e-07 0.000533049
0.854 0.00214238 0.0740391 2.36e-07 1.44949 0.0500571 1.3e-07 1.45e-07 0.000533663
0.855 0.00214238 0.0740391 2.86e-07 1.46422 0.0522072 1.35e-07 1.8e-07 0.000533499
0.856 0.00214238 0.0740391 3.19e-07 1.44934 0.0545308 1.33e-07 1.28e-07 0.000535294
0.857 0.00214238 0.0740391 3.33e-07 1.4512 0.0543044 1.3e-07 1.3e-07 0.000534217
0.858 0.00214238 0.0740391 2.38e-07 1.44935 0.0543313 1.37e-07 1.28e-07 0.000531696
0.859 0.00214238 0.0740391 3.98e-07 1.44849 0.0542915 1.31e-07 1.31e-07 0.000532544
0.86 0.00214238 0.0740391 2.91e-07 1.46954 0.0544676 1.35e-07 1.29e-07 0.000533545
0.861 0.00214238 0.0740391 2.71e-07 1.44941 0.0544088 1.82e-07 1.37e-07 0.000534204
0.862 0.00214238 0.0740391 3.21e-07 1.44897 0.0544263 1.27e-07 1.31e-07 0.000533159
0.863 0.00214238 0.0740391 8.55e-07 1.45707 0.054547 1.37e-07 1.48e-07 0.00057587
0.864 0.00214238 0.0740391 2.7e-07 1.4487 0.0547697 1.36e-07 1.28e-07 0.000534279
0.865 0.00214238 0.0740391 2.43e-07 1.44852 0.0545181 1.37e-07 1.36e-07 0.000532796
0.866 0.00214238 0.0740391 2.68e-07 1.45192 0.0549675 1.27e-07 1.43e-07 0.000536666
0.867 0.00214238 0.0740391 3.87e-07 1.44918 0.056626 1.35e-07 1.27e-07 0.000532734
0.868 0.00214238 0.0740391 2.82e-07 1.4486 0.056617 1.37e-07 1.31e-07 0.000533791
