Dc dPTime iforestTime find_markedNodesTime find_potential_dcNN_listTime relativedistanceTime ccidentificationTime_without_k ccidentificationTime clusterassignTime 
0.616 0.000796496 0.0952426 3.02e-07 3.6829 0.136674 1.55e-07 1.31e-07 0.000981972
0.617 0.000796496 0.0952426 2.55e-07 3.68084 0.136582 1.34e-07 1.3e-07 0.000977714
0.618 0.000796496 0.0952426 4.1e-07 3.67926 0.136412 1.42e-07 1.28e-07 0.000979495
0.619 0.000796496 0.0952426 3.74e-07 3.69246 0.133066 1.79e-07 1.33e-07 0.000979825
0.62 0.000796496 0.0952426 3e-07 3.69239 0.133374 1.39e-07 1.32e-07 0.000977958
0.621 0.000796496 0.0952426 6.1e-07 3.69405 0.133454 1.28e-07 1.76e-07 0.000980041
0.622 0.000796496 0.0952426 2.72e-07 3.69256 0.134143 1.34e-07 1.32e-07 0.000980104
0.623 0.000796496 0.0952426 2.86e-07 3.69194 0.133247 1.35e-07 1.26e-07 0.000976882
0.624 0.000796496 0.0952426 3.39e-07 3.70255 0.133352 1.41e-07 1.3e-07 0.000980426
0.625 0.000796496 0.0952426 2.43e-07 3.70307 0.133611 1.4e-07 1.3e-07 0.000977934
0.626 0.000796496 0.0952426 3.55e-07 3.71083 0.133587 1.4e-07 1.36e-07 0.000977295
0.627 0.000796496 0.0952426 3.35e-07 3.71276 0.133718 1.31e-07 1.32e-07 0.000978959
0.628 0.000796496 0.0952426 2.88e-07 3.71032 0.133884 1.27e-07 1.42e-07 0.000978911
0.629 0.000796496 0.0952426 2.34e-07 3.73971 0.133784 1.32e-07 1.3e-07 0.000985064
0.63 0.000796496 0.0952426 3.63e-07 3.71574 0.133403 1.97e-07 1.27e-07 0.000979582
0.631 0.000796496 0.0952426 2.88e-07 3.72228 0.13353 1.92e-07 1.27e-07 0.000977152
0.632 0.000796496 0.0952426 1.433e-06 3.74588 0.133832 1.86e-07 1.38e-07 0.000977724
0.633 0.000796496 0.0952426 3.62e-07 3.7406 0.133797 1.39e-07 1.24e-07 0.000978987
0.634 0.000796496 0.0952426 5.35e-07 3.73124 0.133683 1.31e-07 1.47e-07 0.000976384
0.635 0.000796496 0.0952426 3.11e-07 3.72655 0.133651 1.39e-07 1.29e-07 0.000979437
0.636 0.000796496 0.0952426 3.5e-07 3.72756 0.133631 1.84e-07 1.23e-07 0.000982298
0.637 0.000796496 0.0952426 7.34e-07 3.72324 0.133604 1.34e-07 1.27e-07 0.000978374
0.638 0.000796496 0.0952426 3.74e-07 3.72922 0.133577 1.28e-07 1.27e-07 0.000977609
0.639 0.000796496 0.0952426 4.11e-07 3.73041 0.133726 1.29e-07 1.82e-07 0.000979743
0.64 0.000796496 0.0952426 3.32e-07 3.72995 0.133576 1.35e-07 1.25e-07 0.000980896
0.641 0.000796496 0.0952426 3.63e-07 3.72832 0.137092 1.9e-07 1.22e-07 0.00097875
0.642 0.000796496 0.0952426 7.04e-07 3.73019 0.133464 1.35e-07 1.29e-07 0.000979085
0.643 0.000796496 0.0952426 3.4e-07 3.73021 0.133499 1.76e-07 1.29e-07 0.000979268
0.644 0.000796496 0.0952426 2.81e-07 3.73552 0.133387 1.39e-07 1.23e-07 0.000979036
0.645 0.000796496 0.0952426 4.57e-07 3.73972 0.133576 1.9e-07 1.26e-07 0.000976003
0.646 0.000796496 0.0952426 3.47e-07 3.7439 0.133489 1.38e-07 1.3e-07 0.000978204
0.647 0.000796496 0.0952426 3.05e-07 3.74483 0.133564 1.31e-07 1.36e-07 0.000977552
0.648 0.000796496 0.0952426 4.13e-07 3.75294 0.133816 1.28e-07 1.3e-07 0.000979641
0.649 0.000796496 0.0952426 2.45e-07 3.75376 0.133748 1.3e-07 1.23e-07 0.000978946
0.65 0.000796496 0.0952426 2.81e-07 3.75106 0.133714 1.36e-07 1.23e-07 0.0009798
0.651 0.000796496 0.0952426 2.6e-07 3.75983 0.133785 1.39e-07 1.26e-07 0.000979898
0.652 0.000796496 0.0952426 2.93e-07 3.75742 0.133732 1.44e-07 1.84e-07 0.000979873
0.653 0.000796496 0.0952426 3.23e-07 3.75587 0.133676 1.29e-07 1.33e-07 0.000979074
0.654 0.000796496 0.0952426 7.19e-07 3.76606 0.134041 1.28e-07 1.29e-07 0.000976855
0.655 0.000796496 0.0952426 2.71e-07 3.76314 0.133758 1.37e-07 1.29e-07 0.000980751
0.656 0.000796496 0.0952426 3.71e-07 3.76914 0.133844 1.85e-07 1.32e-07 0.000977934
0.657 0.000796496 0.0952426 2.85e-07 3.76949 0.133832 1.48e-07 1.36e-07 0.000979096
0.658 0.000796496 0.0952426 3.28e-07 3.76838 0.133718 1.43e-07 1.28e-07 0.000977903
0.659 0.000796496 0.0952426 2.87e-07 3.76934 0.133807 1.82e-07 1.23e-07 0.000976128
0.66 0.000796496 0.0952426 2.82e-07 3.76845 0.133791 1.36e-07 1.29e-07 0.000978824
0.661 0.000796496 0.0952426 3.17e-07 3.76833 0.133888 1.85e-07 1.29e-07 0.000976892
0.662 0.000796496 0.0952426 2.46e-07 3.77075 0.140889 1.31e-07 1.23e-07 0.000977342
0.663 0.000796496 0.0952426 3.56e-07 3.76685 0.137419 1.31e-07 1.44e-07 0.000978218
0.664 0.000796496 0.0952426 3.01e-07 3.76943 0.137248 1.38e-07 1.49e-07 0.000977692
0.665 0.000796496 0.0952426 4.16e-07 3.7743 0.134147 1.85e-07 1.25e-07 0.000977929
0.666 0.000796496 0.0952426 4.6e-07 3.77412 0.134161 2.04e-07 1.29e-07 0.000980011
0.667 0.000796496 0.0952426 3.19e-07 3.77494 0.134029 1.29e-07 1.44e-07 0.000979232
0.668 0.000796496 0.0952426 3.63e-07 3.77207 0.134077 1.88e-07 1.3e-07 0.000980306
0.669 0.000796496 0.0952426 2.76e-07 3.77996 0.133847 1.29e-07 1.27e-07 0.000978087
0.67 0.000796496 0.0952426 3.05e-07 3.77673 0.134177 1.5e-07 1.25e-07 0.000979787
0.671 0.000796496 0.0952426 3.35e-07 3.77909 0.13426 1.31e-07 1.83e-07 0.00098046
0.672 0.000796496 0.0952426 3.06e-07 3.78203 0.134091 1.29e-07 1.29e-07 0.000976651
0.673 0.000796496 0.0952426 2.56e-07 3.77952 0.133927 1.36e-07 1.23e-07 0.000979045
0.674 0.000796496 0.0952426 2.3e-07 3.7763 0.133837 1.32e-07 1.29e-07 0.000977588
0.675 0.000796496 0.0952426 3.72e-07 3.7795 0.134162 1.83e-07 1.27e-07 0.000980221
0.676 0.000796496 0.0952426 3.65e-07 3.77814 0.133825 1.84e-07 1.48e-07 0.00097991
0.677 0.000796496 0.0952426 3.5e-07 3.78291 0.13404 1.86e-07 1.28e-07 0.00098001
0.678 0.000796496 0.0952426 2.69e-07 3.78456 0.133932 1.82e-07 1.32e-07 0.00097767
0.679 0.000796496 0.0952426 3.59e-07 3.78376 0.133982 1.42e-07 1.28e-07 0.000978284
0.68 0.000796496 0.0952426 3.35e-07 3.78546 0.133958 1.41e-07 1.23e-07 0.000978888
0.681 0.000796496 0.0952426 3.07e-07 3.79212 0.13403 1.36e-07 1.29e-07 0.000978671
0.682 0.000796496 0.0952426 2.92e-07 3.78955 0.134174 1.3e-07 1.77e-07 0.000982498
0.683 0.000796496 0.0952426 3.29e-07 3.78602 0.134108 1.32e-07 1.85e-07 0.000983052
0.684 0.000796496 0.0952426 3.15e-07 3.78876 0.134109 1.43e-07 1.28e-07 0.000979389
0.685 0.000796496 0.0952426 3.73e-07 3.79079 0.134144 1.33e-07 1.46e-07 0.000979462
0.686 0.000796496 0.0952426 3.31e-07 3.79086 0.13389 1.37e-07 1.47e-07 0.000980205
0.687 0.000796496 0.0952426 2.51e-07 3.79378 0.134101 1.3e-07 1.84e-07 0.000980256
0.688 0.000796496 0.0952426 3.14e-07 3.79455 0.134071 1.82e-07 1.33e-07 0.000978367
0.689 0.000796496 0.0952426 3.24e-07 3.79808 0.134206 1.89e-07 1.29e-07 0.000979627
0.69 0.000796496 0.0952426 2.81e-07 3.79372 0.133935 1.43e-07 1.3e-07 0.000978952
0.691 0.000796496 0.0952426 2.76e-07 3.79267 0.134192 1.92e-07 1.31e-07 0.000982781
0.692 0.000796496 0.0952426 2.61e-07 3.79756 0.134102 1.29e-07 1.29e-07 0.000981109
0.693 0.000796496 0.0952426 2.62e-07 3.81627 0.133832 1.37e-07 1.37e-07 0.000979952
0.694 0.000796496 0.0952426 3.8e-07 3.79447 0.134005 1.38e-07 1.31e-07 0.000978164
0.695 0.000796496 0.0952426 2.99e-07 3.79375 0.134067 1.43e-07 1.3e-07 0.000977927
0.696 0.000796496 0.0952426 3.13e-07 3.8047 0.135095 1.29e-07 1.29e-07 0.000978309
0.697 0.000796496 0.0952426 3.1e-07 3.7945 0.134204 1.3e-07 1.31e-07 0.00097966
0.698 0.000796496 0.0952426 1.12e-06 3.80518 0.134164 1.4e-07 1.31e-07 0.00101364
0.699 0.000796496 0.0952426 2.64e-07 3.80553 0.134079 1.4e-07 1.82e-07 0.000978675
0.7 0.000796496 0.0952426 3.17e-07 3.80542 0.13454 1.29e-07 1.33e-07 0.000979507
0.701 0.000796496 0.0952426 5.69e-07 3.81108 0.134214 1.29e-07 1.28e-07 0.000976754
0.702 0.000796496 0.0952426 3.15e-07 3.81596 0.134167 1.29e-07 1.91e-07 0.000980325
0.703 0.000796496 0.0952426 2.54e-07 3.81848 0.134262 1.32e-07 1.42e-07 0.000981078
0.704 0.000796496 0.0952426 2.92e-07 3.82368 0.134117 1.4e-07 1.3e-07 0.000979087
0.705 0.000796496 0.0952426 3.01e-07 3.81765 0.134146 1.32e-07 1.23e-07 0.000979294
0.706 0.000796496 0.0952426 3.32e-07 3.8187 0.134195 1.31e-07 1.26e-07 0.000981363
0.707 0.000796496 0.0952426 2.68e-07 3.81811 0.13437 1.29e-07 1.38e-07 0.000980538
0.708 0.000796496 0.0952426 3.07e-07 3.82182 0.134497 1.29e-07 1.31e-07 0.000982259
0.709 0.000796496 0.0952426 3.15e-07 3.81712 0.134484 1.37e-07 1.24e-07 0.000979676
0.71 0.000796496 0.0952426 3.52e-07 3.82419 0.134447 1.47e-07 1.2e-07 0.000979201
0.711 0.000796496 0.0952426 2.75e-07 3.82399 0.134519 1.29e-07 1.83e-07 0.000978612
0.712 0.000796496 0.0952426 2.62e-07 3.8293 0.134657 1.29e-07 1.28e-07 0.000979656
0.713 0.000796496 0.0952426 2.73e-07 3.83502 0.134822 1.29e-07 1.23e-07 0.000978772
0.714 0.000796496 0.0952426 3.55e-07 3.84411 0.13495 1.29e-07 1.46e-07 0.00097923
0.715 0.000796496 0.0952426 2.91e-07 3.86135 0.135258 1.3e-07 1.4e-07 0.000981654
0.716 0.000796496 0.0952426 3.32e-07 3.86379 0.134899 1.84e-07 1.26e-07 0.00101794
0.717 0.000796496 0.0952426 2.7e-07 3.86957 0.134996 1.53e-07 1.25e-07 0.000979222
0.718 0.000796496 0.0952426 4.04e-07 3.87165 0.134996 1.28e-07 1.29e-07 0.000979221
0.719 0.000796496 0.0952426 3.57e-07 3.87041 0.138553 1.33e-07 1.3e-07 0.000979939
0.72 0.000796496 0.0952426 3.12e-07 3.87026 0.135282 1.31e-07 1.24e-07 0.000978322
0.721 0.000796496 0.0952426 2.9e-07 3.8718 0.135163 1.29e-07 1.32e-07 0.000981006
0.722 0.000796496 0.0952426 2.84e-07 3.86919 0.135059 1.91e-07 1.29e-07 0.00097816
0.723 0.000796496 0.0952426 3.09e-07 3.88708 0.135242 1.31e-07 1.78e-07 0.00097771
0.724 0.000796496 0.0952426 4.1e-07 3.87332 0.134932 1.29e-07 1.29e-07 0.00097994
0.725 0.000796496 0.0952426 3.14e-07 3.87756 0.135133 1.29e-07 1.31e-07 0.000978585
0.726 0.000796496 0.0952426 3.17e-07 3.88216 0.135199 1.37e-07 1.23e-07 0.000980824
0.727 0.000796496 0.0952426 3.38e-07 3.89516 0.135218 1.41e-07 1.31e-07 0.000978353
0.728 0.000796496 0.0952426 3.17e-07 3.88497 0.135253 1.36e-07 1.83e-07 0.000979206
0.729 0.000796496 0.0952426 3.24e-07 3.88684 0.135346 1.4e-07 1.24e-07 0.000982212
0.73 0.000796496 0.0952426 3.24e-07 3.88683 0.13514 1.39e-07 1.78e-07 0.000976937
0.731 0.000796496 0.0952426 3.24e-07 3.89728 0.13534 1.38e-07 1.25e-07 0.000979656
0.732 0.000796496 0.0952426 2.51e-07 3.89812 0.135356 1.29e-07 1.83e-07 0.000978124
0.733 0.000796496 0.0952426 2.76e-07 3.89652 0.13515 1.36e-07 1.27e-07 0.000976172
0.734 0.000796496 0.0952426 3.03e-07 3.89814 0.135195 1.29e-07 1.27e-07 0.000976919
0.735 0.000796496 0.0952426 3.26e-07 3.89214 0.13528 1.81e-07 1.38e-07 0.000976872
0.736 0.000796496 0.0952426 2.94e-07 3.89199 0.135315 1.29e-07 1.34e-07 0.000978991
0.737 0.000796496 0.0952426 3.51e-07 3.89991 0.138788 1.45e-07 1.27e-07 0.000979155
0.738 0.000796496 0.0952426 3.63e-07 3.90172 0.135413 1.31e-07 1.29e-07 0.000981908
0.739 0.000796496 0.0952426 2.79e-07 3.90651 0.135388 1.43e-07 1.29e-07 0.000980407
0.74 0.000796496 0.0952426 3.8e-07 3.90648 0.135445 1.95e-07 1.39e-07 0.000977943
0.741 0.000796496 0.0952426 3.44e-07 3.90501 0.138983 1.4e-07 1.38e-07 0.000979743
0.742 0.000796496 0.0952426 2.49e-07 3.90824 0.135226 1.39e-07 1.3e-07 0.000980569
0.743 0.000796496 0.0952426 2.26e-07 3.90638 0.135206 1.41e-07 1.35e-07 0.00097781
0.744 0.000796496 0.0952426 3.41e-07 3.92071 0.135206 1.3e-07 1.27e-07 0.000984574
0.745 0.000796496 0.0952426 2.86e-07 3.9072 0.135181 1.36e-07 1.25e-07 0.000977435
0.746 0.000796496 0.0952426 2.87e-07 3.90939 0.13526 1.45e-07 1.78e-07 0.000978491
0.747 0.000796496 0.0952426 2.42e-07 3.9145 0.135301 1.91e-07 1.41e-07 0.000980701
0.748 0.000796496 0.0952426 3.25e-07 3.91013 0.135238 1.92e-07 1.3e-07 0.000978107
0.749 0.000796496 0.0952426 2.7e-07 3.97705 0.138981 1.29e-07 1.34e-07 0.00098074
0.75 0.000796496 0.0952426 2.79e-07 3.90908 0.135246 1.29e-07 1.28e-07 0.000977366
0.751 0.000796496 0.0952426 2.64e-07 3.91564 0.135287 1.43e-07 1.82e-07 0.000978322
0.752 0.000796496 0.0952426 3.24e-07 3.92218 0.13537 1.39e-07 1.28e-07 0.000977139
0.753 0.000796496 0.0952426 3.2e-07 3.92624 0.135538 1.52e-07 1.3e-07 0.000978101
0.754 0.000796496 0.0952426 2.91e-07 3.92266 0.13539 1.28e-07 1.31e-07 0.000977367
0.755 0.000796496 0.0952426 2.77e-07 3.92628 0.135579 1.36e-07 1.82e-07 0.000981433
0.756 0.000796496 0.0952426 3.13e-07 3.94038 0.136487 1.96e-07 1.36e-07 0.000981221
0.757 0.000796496 0.0952426 3.1e-07 3.9383 0.136823 1.8e-07 1.33e-07 0.000977826
0.758 0.000796496 0.0952426 2.6e-07 3.93374 0.136116 1.37e-07 1.29e-07 0.00097615
0.759 0.000796496 0.0952426 7.24e-07 3.95124 0.135728 1.39e-07 1.35e-07 0.000977346
0.76 0.000796496 0.0952426 3.24e-07 3.93304 0.135895 1.4e-07 1.25e-07 0.00097947
0.761 0.000796496 0.0952426 3.59e-07 3.93352 0.135629 1.29e-07 1.42e-07 0.000980323
0.762 0.000796496 0.0952426 2.8e-07 3.93548 0.137603 1.37e-07 1.28e-07 0.000983639
0.763 0.000796496 0.0952426 4.83e-07 3.93602 0.135577 1.37e-07 1.22e-07 0.000981015
0.764 0.000796496 0.0952426 3.1e-07 3.93886 0.135728 1.41e-07 1.36e-07 0.000978984
0.765 0.000796496 0.0952426 2.48e-07 3.93474 0.135697 1.84e-07 1.29e-07 0.000979451
0.766 0.000796496 0.0952426 2.49e-07 3.93716 0.135843 1.37e-07 1.28e-07 0.000978607
0.767 0.000796496 0.0952426 2.82e-07 3.93755 0.136348 2.01e-07 1.28e-07 0.000980516
0.768 0.000796496 0.0952426 2.51e-07 3.9413 0.13576 1.3e-07 1.79e-07 0.000980349
0.769 0.000796496 0.0952426 3.24e-07 3.94668 0.135586 1.31e-07 1.32e-07 0.000980721
0.77 0.000796496 0.0952426 2.86e-07 3.95979 0.135903 1.32e-07 1.27e-07 0.000977818
0.771 0.000796496 0.0952426 2.94e-07 3.95905 0.135907 1.39e-07 1.32e-07 0.000978917
0.772 0.000796496 0.0952426 2.99e-07 3.96752 0.13613 1.39e-07 1.35e-07 0.000978506
0.773 0.000796496 0.0952426 3.28e-07 3.96538 0.135955 1.28e-07 1.33e-07 0.0009771
0.774 0.000796496 0.0952426 3.19e-07 3.97188 0.136246 1.34e-07 1.83e-07 0.000979248
0.775 0.000796496 0.0952426 3.38e-07 3.97593 0.136059 1.44e-07 1.38e-07 0.00104914
0.776 0.000796496 0.0952426 2.58e-07 3.97252 0.136005 1.37e-07 1.2e-07 0.000980904
0.777 0.000796496 0.0952426 3.01e-07 3.96897 0.136064 1.29e-07 1.39e-07 0.000975934
0.778 0.000796496 0.0952426 3.66e-07 3.96046 0.136041 1.36e-07 1.81e-07 0.000977088
0.779 0.000796496 0.0952426 2.78e-07 3.98152 0.136088 1.27e-07 1.21e-07 0.000981587
0.78 0.000796496 0.0952426 2.58e-07 3.98179 0.136148 1.3e-07 1.53e-07 0.000978374
0.781 0.000796496 0.0952426 3.08e-07 3.97977 0.136156 1.28e-07 1.77e-07 0.000981254
0.782 0.000796496 0.0952426 3.21e-07 4.00354 0.136041 1.34e-07 1.3e-07 0.000977833
0.783 0.000796496 0.0952426 2.7e-07 3.98349 0.13613 1.35e-07 1.82e-07 0.000978592
0.784 0.000796496 0.0952426 3.75e-07 3.98471 0.136843 1.38e-07 1.31e-07 0.000976414
0.785 0.000796496 0.0952426 2.53e-07 3.9805 0.136432 1.36e-07 1.23e-07 0.000976107
0.786 0.000796496 0.0952426 3.37e-07 3.98185 0.136207 1.39e-07 1.27e-07 0.000977881
0.787 0.000796496 0.0952426 2.86e-07 3.99707 0.136054 1.37e-07 1.34e-07 0.000979817
0.788 0.000796496 0.0952426 2.47e-07 3.98813 0.136543 1.36e-07 1.23e-07 0.000978247
0.789 0.000796496 0.0952426 2.89e-07 3.99187 0.136105 1.29e-07 1.78e-07 0.000977903
0.79 0.000796496 0.0952426 2.91e-07 3.98524 0.136115 1.31e-07 1.31e-07 0.000980069
0.791 0.000796496 0.0952426 2.61e-07 3.98777 0.136119 1.33e-07 1.32e-07 0.000979389
0.792 0.000796496 0.0952426 2.58e-07 3.98493 0.13636 1.28e-07 1.31e-07 0.000982811
0.793 0.000796496 0.0952426 2.65e-07 3.9897 0.136373 1.29e-07 1.83e-07 0.000977925
0.794 0.000796496 0.0952426 3.89e-07 3.99066 0.136472 1.3e-07 1.39e-07 0.000977133
0.795 0.000796496 0.0952426 3.77e-07 3.98139 0.136356 1.34e-07 1.38e-07 0.000977099
0.796 0.000796496 0.0952426 3.56e-07 3.98752 0.136349 1.37e-07 1.34e-07 0.000980643
0.797 0.000796496 0.0952426 2.97e-07 3.98512 0.136277 1.96e-07 1.31e-07 0.000980792
0.798 0.000796496 0.0952426 2.57e-07 3.98649 0.136169 1.37e-07 1.32e-07 0.00101511
0.799 0.000796496 0.0952426 2.52e-07 3.99242 0.136135 1.3e-07 1.29e-07 0.000980253
0.8 0.000796496 0.0952426 2.88e-07 3.99781 0.136713 1.43e-07 1.25e-07 0.000979366
0.801 0.000796496 0.0952426 3.6e-07 4.00492 0.136323 1.29e-07 1.42e-07 0.000982446
0.802 0.000796496 0.0952426 2.69e-07 4.00032 0.136133 1.29e-07 1.23e-07 0.000983519
0.803 0.000796496 0.0952426 4.03e-07 4.00222 0.136176 1.38e-07 1.29e-07 0.000980002
0.804 0.000796496 0.0952426 3.54e-07 3.98084 0.139601 1.5e-07 1.28e-07 0.00098035
0.805 0.000796496 0.0952426 3.03e-07 4.00122 0.143448 1.36e-07 1.27e-07 0.000980057
0.806 0.000796496 0.0952426 2.87e-07 3.99493 0.136279 1.45e-07 1.29e-07 0.000982258
0.807 0.000796496 0.0952426 2.52e-07 3.99972 0.136182 1.3e-07 1.29e-07 0.000979923
0.808 0.000796496 0.0952426 3.28e-07 4.00054 0.136405 1.31e-07 1.48e-07 0.000982032
0.809 0.000796496 0.0952426 2.79e-07 3.99916 0.136365 1.37e-07 1.22e-07 0.000978614
0.81 0.000796496 0.0952426 2.81e-07 4.00276 0.136024 1.38e-07 1.23e-07 0.000979257
0.811 0.000796496 0.0952426 2.71e-07 4.01326 0.136093 1.34e-07 1.36e-07 0.00097965
0.812 0.000796496 0.0952426 2.62e-07 4.01242 0.136044 1.3e-07 1.74e-07 0.000982302
0.813 0.000796496 0.0952426 2.65e-07 4.01079 0.136382 1.38e-07 1.32e-07 0.000984918
0.814 0.000796496 0.0952426 2.87e-07 4.00993 0.136273 1.3e-07 1.35e-07 0.000980655
0.815 0.000796496 0.0952426 2.37e-07 4.01786 0.136006 1.28e-07 1.79e-07 0.000982072
0.816 0.000796496 0.0952426 2.65e-07 4.02646 0.136398 1.38e-07 1.3e-07 0.000981786
0.817 0.000796496 0.0952426 2.74e-07 4.01626 0.136093 1.37e-07 1.27e-07 0.000978582
0.818 0.000796496 0.0952426 3.58e-07 4.02499 0.136031 1.28e-07 1.25e-07 0.000982309
0.819 0.000796496 0.0952426 2.57e-07 4.02135 0.136035 1.36e-07 1.77e-07 0.000981197
0.82 0.000796496 0.0952426 3.93e-07 4.02043 0.136175 1.85e-07 1.38e-07 0.000981841
0.821 0.000796496 0.0952426 3.69e-07 4.03364 0.136098 1.35e-07 1.78e-07 0.000984338
0.822 0.000796496 0.0952426 3.52e-07 4.03423 0.136337 1.34e-07 1.3e-07 0.000979662
0.823 0.000796496 0.0952426 4.67e-07 4.03506 0.136235 1.29e-07 1.28e-07 0.000981404
0.824 0.000796496 0.0952426 2.65e-07 4.03291 0.136401 1.36e-07 1.27e-07 0.000982204
0.825 0.000796496 0.0952426 2.43e-07 4.04201 0.136665 1.39e-07 1.28e-07 0.000981867
0.826 0.000796496 0.0952426 3.28e-07 4.05021 0.136385 1.93e-07 1.44e-07 0.00098002
0.827 0.000796496 0.0952426 3.12e-07 4.04912 0.136571 1.31e-07 1.41e-07 0.000980325
0.828 0.000796496 0.0952426 2.78e-07 4.06344 0.13611 1.36e-07 1.32e-07 0.000977918
0.829 0.000796496 0.0952426 2.74e-07 4.0603 0.136165 1.3e-07 1.31e-07 0.000978992
0.83 0.000796496 0.0952426 3.28e-07 4.06464 0.136406 1.38e-07 1.31e-07 0.00097872
0.831 0.000796496 0.0952426 2.91e-07 4.06661 0.136332 1.39e-07 1.48e-07 0.000981374
0.832 0.000796496 0.0952426 2.83e-07 4.06732 0.136219 1.43e-07 1.3e-07 0.00104814
0.833 0.000796496 0.0952426 2.35e-07 4.07666 0.136211 1.29e-07 1.25e-07 0.000978728
0.834 0.000796496 0.0952426 3.56e-07 4.08944 0.136149 1.38e-07 1.26e-07 0.000981008
0.835 0.000796496 0.0952426 2.4e-07 4.09142 0.136177 1.31e-07 1.35e-07 0.000978269
0.836 0.000796496 0.0952426 2.76e-07 4.08838 0.13618 1.28e-07 1.37e-07 0.00097961
0.837 0.000796496 0.0952426 4.14e-07 4.08787 0.136156 1.94e-07 1.23e-07 0.000981405
0.838 0.000796496 0.0952426 2.74e-07 4.09469 0.136062 1.27e-07 1.22e-07 0.000979965
0.839 0.000796496 0.0952426 3.12e-07 4.09988 0.139626 1.35e-07 1.3e-07 0.000979149
0.84 0.000796496 0.0952426 3.56e-07 4.10508 0.136238 1.39e-07 1.25e-07 0.000979988
0.841 0.000796496 0.0952426 2.53e-07 4.10452 0.13617 1.37e-07 1.28e-07 0.000978045
0.842 0.000796496 0.0952426 1.601e-06 4.10641 0.136022 1.36e-07 1.83e-07 0.000979075
0.843 0.000796496 0.0952426 2.99e-07 4.10667 0.135981 1.41e-07 1.32e-07 0.000977044
0.844 0.000796496 0.0952426 1.175e-06 4.11497 0.135999 1.45e-07 1.48e-07 0.000981571
0.845 0.000796496 0.0952426 3.17e-07 4.10508 0.136162 1.86e-07 1.47e-07 0.000979301
0.846 0.000796496 0.0952426 2.77e-07 4.10677 0.135936 1.3e-07 1.33e-07 0.000978908
0.847 0.000796496 0.0952426 9.73e-07 4.12259 0.136214 1.46e-07 1.28e-07 0.000981867
0.848 0.000796496 0.0952426 3.44e-07 4.1173 0.143111 1.3e-07 1.38e-07 0.00097823
0.849 0.000796496 0.0952426 2.65e-07 4.11378 0.136114 1.3e-07 1.27e-07 0.000981711
0.85 0.000796496 0.0952426 3.35e-07 4.11507 0.136005 1.35e-07 1.22e-07 0.000977998
0.851 0.000796496 0.0952426 3.15e-07 4.11743 0.136551 1.42e-07 1.25e-07 0.000982582
0.852 0.000796496 0.0952426 1.589e-06 4.14472 0.136275 1.29e-07 1.31e-07 0.000979302
0.853 0.000796496 0.0952426 3.01e-07 4.12296 0.136038 1.32e-07 1.41e-07 0.000981361
0.854 0.000796496 0.0952426 4.84e-07 4.12027 0.136292 1.93e-07 1.28e-07 0.00097935
0.855 0.000796496 0.0952426 2.57e-07 4.12564 0.140598 1.42e-07 1.28e-07 0.000979118
0.856 0.000796496 0.0952426 2.91e-07 4.12756 0.139723 1.35e-07 1.28e-07 0.000979104
0.857 0.000796496 0.0952426 2.74e-07 4.1206 0.136098 1.29e-07 1.31e-07 0.000981184
0.858 0.000796496 0.0952426 3.25e-07 4.12286 0.13621 1.38e-07 1.44e-07 0.000977581
0.859 0.000796496 0.0952426 3.6e-07 4.13231 0.136104 1.3e-07 1.85e-07 0.000976952
0.86 0.000796496 0.0952426 3.02e-07 4.13792 0.136267 1.27e-07 1.31e-07 0.00098183
0.861 0.000796496 0.0952426 2.42e-07 4.14324 0.136085 1.29e-07 1.28e-07 0.000981019
0.862 0.000796496 0.0952426 7.5e-07 4.13901 0.13952 1.3e-07 1.29e-07 0.000982683
0.863 0.000796496 0.0952426 2.79e-07 4.14481 0.139764 1.37e-07 1.83e-07 0.000980509
0.864 0.000796496 0.0952426 6.44e-07 4.14339 0.139658 1.28e-07 1.46e-07 0.000979158
0.865 0.000796496 0.0952426 2.91e-07 4.14162 0.139924 1.3e-07 1.23e-07 0.000979219
0.866 0.000796496 0.0952426 2.55e-07 4.15565 0.14017 1.3e-07 1.77e-07 0.000979554
0.867 0.000796496 0.0952426 5.35e-07 4.15713 0.139883 1.43e-07 1.3e-07 0.000978837
0.868 0.000796496 0.0952426 3.82e-07 4.16189 0.143076 1.43e-07 1.38e-07 0.000979886
0.869 0.000796496 0.0952426 5.62e-07 4.16732 0.143272 1.3e-07 1.47e-07 0.000980647
0.87 0.000796496 0.0952426 2.77e-07 4.16574 0.167845 1.4e-07 1.27e-07 0.000981605
0.871 0.000796496 0.0952426 2.55e-07 4.16876 0.171509 1.91e-07 1.39e-07 0.000981706
0.872 0.000796496 0.0952426 3.26e-07 4.17184 0.178367 1.41e-07 1.22e-07 0.000979921
0.873 0.000796496 0.0952426 3.38e-07 4.17606 0.185284 1.27e-07 1.29e-07 0.000981928
0.874 0.000796496 0.0952426 5.81e-07 4.17131 0.192199 1.38e-07 1.45e-07 0.000981326
0.875 0.000796496 0.0952426 2.88e-07 4.16886 0.217197 1.33e-07 1.29e-07 0.000981432
0.876 0.000796496 0.0952426 2.99e-07 4.17709 0.21734 1.3e-07 1.3e-07 0.00098264
0.877 0.000796496 0.0952426 2.89e-07 4.1752 0.23148 1.35e-07 1.3e-07 0.000978446
